task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/143,atomic_swarm,gemma-12b:cot,5,6,0,11,0.455,50.0,,1.0,2.5,35.12,3.9,0.038,20.99,268.0,0.0,268.0
HumanEval/143,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.4,0.057,18.97,1209.0,0.0,1209.0
HumanEval/143,atomic_swarm,gemma-12b:scot,6,4,0,10,0.6,60.0,,1.0,2.5,69.14,4.4,0.34,21.73,576.0,0.0,576.0
HumanEval/143,consensus,gemma-12b:zero_shot,6,8,0,14,0.429,92.0,,1.0,2.19,73.0,2.8,0.417,36.41,7212.0,0.0,7212.0
HumanEval/143,coa,gemma-12b:few_shot,6,2,0,8,0.75,67.0,,1.0,2.2,68.86,1.55,0.046,17.88,7602.0,0.0,7602.0
HumanEval/143,consensus,gemma-12b:cot,8,5,0,13,0.615,94.0,,1.0,2.2,74.06,2.7,0.42,34.85,2114.0,0.0,2114.0
HumanEval/143,consensus,gemma-12b:scot,3,7,0,10,0.3,93.0,,1.0,2.31,75.63,2.45,0.419,35.64,2076.0,0.0,2076.0
HumanEval/143,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,46.07,4.1,0.029,33.04,2058.0,0.0,2058.0
HumanEval/143,hybrid,gemma-12b:scot,4,11,0,15,0.267,94.0,,1.0,2.18,71.97,2.9,0.418,30.67,3235.0,0.0,3235.0
HumanEval/143,coa,gemma-12b:scot,4,4,0,8,0.5,71.0,,1.0,2.42,74.79,2.85,0.454,54.73,291.0,0.0,291.0
HumanEval/143,hybrid,gemma-12b:cot,6,11,0,17,0.353,95.0,,1.0,2.2,67.03,3.2,0.345,46.17,3401.0,0.0,3401.0
HumanEval/143,hybrid,gemma-12b:few_shot,13,11,0,24,0.542,96.0,,1.0,2.25,57.64,4.75,0.268,51.15,2324.0,0.0,2324.0
HumanEval/143,consensus,gemma-12b:few_shot,6,4,0,10,0.6,93.0,,1.0,2.25,77.33,2.4,0.468,79.58,4955.0,0.0,4955.0
HumanEval/143,coa,gemma-12b:zero_shot,6,3,0,9,0.667,90.0,,1.0,2.0,70.82,1.45,0.026,94.82,710.0,0.0,710.0
HumanEval/143,coa,gemma-12b:cot,7,6,0,13,0.538,52.0,,1.0,2.27,50.07,3.35,0.03,93.7,982.0,0.0,982.0
HumanEval/144,swarm,gemma-12b:zero_shot,2,0,0,2,1.0,100.0,,0.0,2.0,74.61,0.46,0.037,25.1,5374.0,0.0,5374.0
HumanEval/144,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.25,2.0,79.74,0.38,0.048,21.49,5659.0,0.0,5659.0
HumanEval/144,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,68.0,,1.0,3.0,63.67,1.38,0.049,17.51,1418.0,0.0,1418.0
HumanEval/144,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.31,0.13,25.8,651.0,0.0,651.0
HumanEval/144,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.62,0.037,19.83,1031.0,0.0,1031.0
HumanEval/144,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.31,0.135,28.43,1226.0,0.0,1226.0
HumanEval/144,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,100.0,,1.0,1.67,65.32,1.23,0.012,21.27,1507.0,0.0,1507.0
HumanEval/144,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,65.0,,1.0,4.33,57.27,1.31,0.087,23.84,466.0,0.0,466.0
HumanEval/144,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,56.6,2.77,0.061,33.02,2907.0,0.0,2907.0
HumanEval/144,coa,gemma-12b:scot,6,0,0,6,1.0,88.0,,0.5,2.0,77.06,1.77,0.051,19.37,285.0,0.0,285.0
HumanEval/144,coa,gemma-12b:cot,6,0,0,6,1.0,89.0,,0.25,2.0,75.39,1.92,0.065,22.23,551.0,0.0,551.0
HumanEval/144,coa,gemma-12b:zero_shot,6,0,0,6,1.0,88.0,,0.25,2.0,77.06,1.77,0.066,23.15,1302.0,0.0,1302.0
HumanEval/144,coa,gemma-12b:few_shot,5,1,0,6,0.833,88.0,,1.0,2.0,76.2,1.85,0.068,19.22,634.0,0.0,634.0
HumanEval/144,consensus,gemma-12b:few_shot,9,3,0,12,0.75,97.0,,1.0,2.25,49.93,2.15,0.034,32.59,1243.0,0.0,1243.0
HumanEval/144,consensus,gemma-12b:cot,15,3,0,18,0.833,94.0,,1.0,2.0,64.57,4.08,0.402,42.96,3121.0,0.0,3121.0
HumanEval/144,consensus,gemma-12b:scot,21,9,0,30,0.7,99.0,,1.0,2.13,36.2,5.0,0.03,38.4,4375.0,0.0,4375.0
HumanEval/144,hybrid,gemma-12b:zero_shot,2,4,0,6,0.333,85.0,,1.0,6.88,60.49,5.69,0.271,32.9,3840.0,0.0,3840.0
HumanEval/144,hybrid,gemma-12b:cot,17,1,0,18,0.944,94.0,,1.0,2.0,64.57,4.08,0.401,64.42,2502.0,0.0,2502.0
HumanEval/144,hybrid,gemma-12b:scot,9,4,0,13,0.692,92.0,,1.0,3.4,58.82,4.85,0.324,63.62,1874.0,0.0,1874.0
HumanEval/144,hybrid,gemma-12b:few_shot,14,3,0,17,0.824,95.0,,1.0,2.79,56.04,5.77,0.27,72.84,2446.0,0.0,2446.0
HumanEval/145,swarm,gemma-12b:zero_shot,0,1,0,1,0.0,79.0,,1.0,2.0,78.02,0.3,0.079,23.26,5316.0,0.0,5316.0
HumanEval/145,swarm,gemma-12b:scot,0,1,0,1,0.0,79.0,,1.0,2.0,76.55,0.35,0.1,23.68,715.0,0.0,715.0
HumanEval/145,swarm,gemma-12b:cot,0,2,0,2,0.0,83.0,,1.0,2.0,68.04,0.6,0.092,24.71,1074.0,0.0,1074.0
HumanEval/145,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,93.0,,1.0,3.0,60.49,0.8,0.188,18.64,3157.0,0.0,3157.0
HumanEval/145,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,100.0,,1.0,1.67,61.64,0.75,0.156,19.23,236.0,0.0,236.0
HumanEval/145,swarm,gemma-12b:few_shot,0,1,0,1,0.0,100.0,,1.0,2.0,76.42,0.2,0.195,23.54,1125.0,0.0,1125.0
HumanEval/145,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,100.0,,1.0,1.67,89.7,0.95,0.149,19.85,255.0,0.0,255.0
HumanEval/145,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,100.0,,1.0,2.0,64.25,0.4,0.032,20.87,609.0,0.0,609.0
HumanEval/145,coa,gemma-12b:zero_shot,7,2,0,9,0.778,100.0,,1.0,2.0,69.78,1.45,0.03,19.71,1456.0,0.0,1456.0
HumanEval/145,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.69,49.64,2.75,0.053,38.37,2374.0,0.0,2374.0
HumanEval/145,consensus,gemma-12b:scot,6,5,0,11,0.545,76.0,,1.0,2.0,71.36,2.0,0.359,35.01,4354.0,0.0,4354.0
HumanEval/145,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.68,44.7,4.2,0.019,31.96,3083.0,0.0,3083.0
HumanEval/145,coa,gemma-12b:few_shot,3,1,0,4,0.75,85.0,,1.0,2.0,74.75,1.15,0.038,42.26,358.0,0.0,358.0
HumanEval/145,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,83.46,1.7,0.084,29.41,2938.0,0.0,2938.0
HumanEval/145,coa,gemma-12b:scot,3,3,0,6,0.5,92.0,,1.0,2.0,67.44,1.75,0.028,46.92,259.0,0.0,259.0
HumanEval/145,coa,gemma-12b:cot,3,3,0,6,0.5,69.0,,1.0,2.0,62.73,2.05,0.022,55.17,831.0,0.0,831.0
HumanEval/145,hybrid,gemma-12b:few_shot,19,11,0,30,0.633,85.0,,1.0,1.95,55.93,4.4,0.226,34.84,2098.0,0.0,2098.0
HumanEval/145,consensus,gemma-12b:few_shot,7,3,0,10,0.7,85.0,,1.0,2.0,49.9,1.3,0.049,71.0,2127.0,0.0,2127.0
HumanEval/145,hybrid,gemma-12b:cot,11,4,0,15,0.733,80.0,,1.0,2.0,65.95,2.4,0.31,48.98,1763.0,0.0,1763.0
HumanEval/145,consensus,gemma-12b:cot,10,2,0,12,0.833,77.0,,1.0,2.0,69.78,2.1,0.336,84.76,2311.0,0.0,2311.0
HumanEval/146,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,67.0,,0.0,2.0,81.86,0.31,0.172,21.82,3335.0,0.0,3335.0
HumanEval/146,swarm,gemma-12b:few_shot,2,0,0,2,1.0,89.0,,0.5,2.0,70.19,0.62,0.088,21.48,1813.0,0.0,1813.0
HumanEval/146,swarm,gemma-12b:scot,2,0,0,2,1.0,88.0,,0.0,2.0,74.61,0.46,0.23,23.19,2249.0,0.0,2249.0
HumanEval/146,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.5,2.0,65.44,0.85,0.096,18.22,2917.0,0.0,2917.0
HumanEval/146,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,88.0,,1.0,3.0,60.14,1.38,0.08,20.19,237.0,0.0,237.0
HumanEval/146,swarm,gemma-12b:cot,7,4,0,11,0.636,85.0,,1.0,2.85,38.41,4.15,0.047,34.32,2362.0,0.0,2362.0
HumanEval/146,atomic_swarm,gemma-12b:scot,3,0,0,3,1.0,100.0,,0.5,1.67,63.6,1.15,0.124,20.07,493.0,0.0,493.0
HumanEval/146,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,65.46,0.62,0.14,19.47,3350.0,0.0,3350.0
HumanEval/146,coa,gemma-12b:zero_shot,4,3,0,7,0.571,94.0,,1.0,2.0,75.57,1.77,0.126,19.53,1413.0,0.0,1413.0
HumanEval/146,coa,gemma-12b:cot,7,5,0,12,0.583,94.0,,1.0,2.07,62.97,3.0,0.068,20.74,1833.0,0.0,1833.0
HumanEval/146,coa,gemma-12b:scot,6,1,0,7,0.857,94.0,,1.0,2.0,75.94,1.77,0.094,21.23,2093.0,0.0,2093.0
HumanEval/146,coa,gemma-12b:few_shot,9,0,0,9,1.0,100.0,,0.5,2.0,75.16,1.77,0.14,21.15,714.0,0.0,714.0
HumanEval/146,consensus,gemma-12b:zero_shot,5,8,0,13,0.385,83.0,,1.0,2.27,65.81,3.31,0.347,38.47,3451.0,0.0,3451.0
HumanEval/146,consensus,gemma-12b:few_shot,6,3,0,9,0.667,100.0,,1.0,2.0,53.68,1.46,0.06,37.12,3138.0,0.0,3138.0
HumanEval/146,hybrid,gemma-12b:few_shot,25,11,0,36,0.694,83.0,,1.0,2.4,62.35,6.92,0.231,37.95,2172.0,0.0,2172.0
HumanEval/146,consensus,gemma-12b:cot,11,2,0,13,0.846,84.0,,1.0,2.27,64.94,3.46,0.3,88.54,2686.0,0.0,2686.0
HumanEval/146,hybrid,gemma-12b:cot,19,7,0,26,0.731,89.0,,1.0,2.14,50.76,5.46,0.193,70.76,4466.0,0.0,4466.0
HumanEval/146,consensus,gemma-12b:scot,10,4,0,14,0.714,84.0,,1.0,2.25,63.64,3.62,0.288,92.2,7283.0,0.0,7283.0
HumanEval/146,hybrid,gemma-12b:scot,7,9,0,16,0.438,82.0,,1.0,2.29,64.89,4.0,0.28,68.42,11309.0,0.0,11309.0
HumanEval/146,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.02,80.49,10151.0,0.0,10151.0
HumanEval/147,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,67.0,,0.0,2.0,79.74,0.29,0.062,23.37,518.0,0.0,518.0
HumanEval/147,swarm,gemma-12b:cot,1,0,0,1,1.0,67.0,,0.0,2.0,79.74,0.29,0.061,22.24,3187.0,0.0,3187.0
HumanEval/147,swarm,gemma-12b:scot,1,0,0,1,1.0,67.0,,0.0,2.0,79.74,0.29,0.059,22.93,6774.0,0.0,6774.0
HumanEval/147,atomic_swarm,gemma-12b:zero_shot,1,1,1,3,0.333,78.0,,1.0,2.0,84.74,0.65,0.02,19.77,231.0,0.0,231.0
HumanEval/147,swarm,gemma-12b:few_shot,1,0,0,1,1.0,67.0,,0.0,2.0,81.86,0.24,0.066,24.97,177.0,0.0,177.0
HumanEval/147,atomic_swarm,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.5,66.21,1.41,0.048,19.07,466.0,0.0,466.0
HumanEval/147,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,95.0,,1.0,2.67,62.13,0.94,0.05,19.28,1074.0,0.0,1074.0
HumanEval/147,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,69.94,0.47,0.045,20.96,3625.0,0.0,3625.0
HumanEval/147,coa,gemma-12b:zero_shot,4,3,0,7,0.571,93.0,,1.0,2.0,77.0,1.35,0.02,17.74,987.0,0.0,987.0
HumanEval/147,coa,gemma-12b:cot,0,0,1,1,0.0,,,1.0,3.38,73.53,3.0,0.384,23.34,3823.0,0.0,3823.0
HumanEval/147,coa,gemma-12b:scot,8,1,0,9,0.889,100.0,,1.0,2.0,73.64,1.76,0.034,24.74,1833.0,0.0,1833.0
HumanEval/147,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,59.05,1.88,0.011,37.38,1521.0,0.0,1521.0
HumanEval/147,consensus,gemma-12b:few_shot,4,3,0,7,0.571,100.0,,1.0,2.0,60.52,0.82,0.012,33.81,4070.0,0.0,4070.0
HumanEval/147,consensus,gemma-12b:cot,0,0,1,1,0.0,,,1.0,1.87,58.78,2.0,0.01,37.65,3379.0,0.0,3379.0
HumanEval/147,consensus,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.07,59.56,1.71,0.02,36.79,5352.0,0.0,5352.0
HumanEval/147,coa,gemma-12b:few_shot,6,2,0,8,0.75,96.0,,1.0,2.0,76.94,1.35,0.023,24.0,926.0,0.0,926.0
HumanEval/147,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.81,57.58,2.18,0.013,25.75,1213.0,0.0,1213.0
HumanEval/147,hybrid,gemma-12b:cot,0,0,1,1,0.0,,,1.0,4.4,64.37,1.71,0.023,25.82,956.0,0.0,956.0
HumanEval/147,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.82,64.61,1.53,0.013,30.61,1099.0,0.0,1099.0
HumanEval/147,hybrid,gemma-12b:few_shot,8,5,0,13,0.615,91.0,,1.0,2.24,66.35,4.35,0.277,37.53,2149.0,0.0,2149.0
HumanEval/148,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,92.0,,0.25,2.0,79.74,0.24,0.129,27.22,1916.0,0.0,1916.0
HumanEval/148,swarm,gemma-12b:scot,1,0,0,1,1.0,92.0,,0.25,2.0,79.74,0.24,0.183,25.17,3199.0,0.0,3199.0
HumanEval/148,swarm,gemma-12b:cot,0,1,0,1,0.0,40.0,,1.0,2.0,98.44,0.33,0.043,30.88,249.0,0.0,249.0
HumanEval/148,swarm,gemma-12b:few_shot,1,0,0,1,1.0,69.0,,0.0,2.0,81.86,0.19,0.089,25.69,147.0,0.0,147.0
HumanEval/148,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,1.0,3.33,58.68,0.81,0.037,18.06,582.0,0.0,582.0
HumanEval/148,atomic_swarm,gemma-12b:cot,0,6,0,6,0.0,38.0,,1.0,3.67,69.16,1.81,0.028,22.14,1985.0,0.0,1985.0
HumanEval/148,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.38,0.047,19.48,431.0,0.0,431.0
HumanEval/148,atomic_swarm,gemma-12b:scot,1,2,0,3,0.333,60.0,,1.0,4.0,83.22,1.33,0.06,23.41,763.0,0.0,763.0
HumanEval/148,consensus,gemma-12b:scot,9,2,0,11,0.818,84.0,,1.0,2.15,74.88,2.33,0.518,34.96,2445.0,0.0,2445.0
HumanEval/148,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,59.91,1.48,0.027,40.97,3922.0,0.0,3922.0
HumanEval/148,coa,gemma-12b:cot,9,0,0,9,1.0,100.0,,0.25,3.22,64.12,1.67,0.014,46.87,2590.0,0.0,2590.0
HumanEval/148,coa,gemma-12b:scot,6,3,0,9,0.667,81.0,,1.0,2.33,72.97,1.86,0.022,46.55,755.0,0.0,755.0
HumanEval/148,coa,gemma-12b:few_shot,9,0,0,9,1.0,100.0,,0.25,2.0,76.88,1.1,0.021,49.64,694.0,0.0,694.0
HumanEval/148,coa,gemma-12b:zero_shot,8,0,0,8,1.0,100.0,,0.5,3.12,68.05,1.43,0.013,55.55,259.0,0.0,259.0
HumanEval/148,hybrid,gemma-12b:few_shot,11,0,0,11,1.0,87.0,,0.0,2.14,71.86,2.76,0.559,28.51,3121.0,0.0,3121.0
HumanEval/148,consensus,gemma-12b:cot,2,2,0,4,0.5,82.0,,1.0,6.5,45.92,1.43,0.019,79.9,2822.0,0.0,2822.0
HumanEval/148,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.79,40.56,3.33,0.006,53.42,1171.0,0.0,1171.0
HumanEval/148,hybrid,gemma-12b:cot,13,2,0,15,0.867,88.0,,1.0,2.38,69.36,2.86,0.523,49.44,3525.0,0.0,3525.0
HumanEval/148,consensus,gemma-12b:few_shot,12,4,0,16,0.75,100.0,,1.0,2.0,47.61,1.62,0.047,77.03,2132.0,0.0,2132.0
HumanEval/148,hybrid,gemma-12b:scot,5,3,0,8,0.625,85.0,,1.0,2.7,74.54,2.33,0.581,50.49,1178.0,0.0,1178.0
HumanEval/149,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,64.0,,0.0,2.0,79.74,0.24,0.051,21.29,3778.0,0.0,3778.0
HumanEval/149,swarm,gemma-12b:scot,0,1,0,1,0.0,40.0,,1.0,2.0,100.0,0.29,0.044,21.69,1012.0,0.0,1012.0
HumanEval/149,swarm,gemma-12b:cot,3,3,0,6,0.5,92.0,,1.0,2.0,57.91,0.95,0.071,28.64,3259.0,0.0,3259.0
HumanEval/149,swarm,gemma-12b:few_shot,2,0,0,2,1.0,88.0,,0.25,2.0,74.61,0.29,0.042,24.85,3487.0,0.0,3487.0
HumanEval/149,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,78.0,,1.0,1.67,65.93,0.71,0.026,17.8,248.0,0.0,248.0
HumanEval/149,atomic_swarm,gemma-12b:cot,3,0,0,3,1.0,79.0,,1.0,1.67,65.32,0.76,0.037,18.36,554.0,0.0,554.0
HumanEval/149,atomic_swarm,gemma-12b:scot,2,0,1,3,0.667,86.0,,1.0,2.0,92.43,0.9,0.037,22.86,1055.0,0.0,1055.0
HumanEval/149,atomic_swarm,gemma-12b:few_shot,1,2,0,3,0.333,72.0,,1.0,2.0,69.94,0.38,0.046,19.15,424.0,0.0,424.0
HumanEval/149,coa,gemma-12b:zero_shot,8,1,0,9,0.889,93.0,,1.0,2.0,76.88,1.1,0.024,23.57,1414.0,0.0,1414.0
HumanEval/149,coa,gemma-12b:scot,8,1,0,9,0.889,93.0,,1.0,2.0,73.36,1.52,0.025,19.37,329.0,0.0,329.0
HumanEval/149,coa,gemma-12b:cot,8,2,0,10,0.8,85.0,,1.0,2.0,67.41,1.57,0.041,20.38,964.0,0.0,964.0
HumanEval/149,consensus,gemma-12b:few_shot,10,3,0,13,0.769,100.0,,1.0,2.0,51.01,1.29,0.045,30.8,1804.0,0.0,1804.0
HumanEval/149,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,60.81,1.43,0.06,38.35,1731.0,0.0,1731.0
HumanEval/149,hybrid,gemma-12b:cot,10,3,0,13,0.769,81.0,,1.0,2.13,74.88,2.19,0.469,56.1,2188.0,0.0,2188.0
HumanEval/149,hybrid,gemma-12b:few_shot,15,12,0,27,0.556,82.0,,1.0,2.08,72.65,3.24,0.373,53.75,4330.0,0.0,4330.0
HumanEval/149,hybrid,gemma-12b:scot,14,1,0,15,0.933,83.0,,1.0,2.19,73.19,2.43,0.443,55.99,6267.0,0.0,6267.0
HumanEval/149,consensus,gemma-12b:scot,10,0,0,10,1.0,78.0,,0.0,2.17,78.94,1.9,0.503,85.38,8080.0,0.0,8080.0
HumanEval/149,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.18,53.28,3.43,0.037,65.86,9899.0,0.0,9899.0
HumanEval/149,coa,gemma-12b:few_shot,4,2,0,6,0.667,83.0,,1.0,2.0,76.88,1.1,0.022,93.9,3078.0,0.0,3078.0
HumanEval/149,consensus,gemma-12b:cot,7,3,0,10,0.7,100.0,,1.0,2.0,54.83,1.0,0.042,116.89,2909.0,0.0,2909.0
HumanEval/150,swarm,gemma-12b:zero_shot,2,0,0,2,1.0,100.0,,0.25,2.0,73.15,0.7,0.132,21.67,2377.0,0.0,2377.0
HumanEval/150,swarm,gemma-12b:cot,2,0,0,2,1.0,50.0,,0.0,2.67,59.45,1.6,0.052,27.35,3177.0,0.0,3177.0
HumanEval/150,atomic_swarm,gemma-12b:zero_shot,3,0,0,3,1.0,100.0,,0.25,1.67,68.04,1.2,0.127,18.17,1464.0,0.0,1464.0
HumanEval/150,swarm,gemma-12b:scot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.4,0.116,24.92,1644.0,0.0,1644.0
HumanEval/150,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,,0.25,2.0,81.86,0.4,0.174,28.17,4246.0,0.0,4246.0
HumanEval/150,atomic_swarm,gemma-12b:cot,10,0,0,10,1.0,71.0,,0.5,2.18,45.99,4.0,0.082,22.91,204.0,0.0,204.0
HumanEval/150,atomic_swarm,gemma-12b:scot,5,1,0,6,0.833,65.0,,1.0,2.29,67.49,3.1,0.102,19.66,223.0,0.0,223.0
HumanEval/150,atomic_swarm,gemma-12b:few_shot,3,0,0,3,1.0,56.0,,0.5,2.5,58.91,1.6,0.1,20.54,322.0,0.0,322.0
HumanEval/150,coa,gemma-12b:zero_shot,9,0,0,9,1.0,72.0,,0.5,2.7,64.41,3.6,0.06,20.81,2255.0,0.0,2255.0
HumanEval/150,coa,gemma-12b:cot,8,0,0,8,1.0,61.0,,0.5,3.55,53.78,5.5,0.075,22.1,891.0,0.0,891.0
HumanEval/150,coa,gemma-12b:scot,10,0,0,10,1.0,56.0,,0.5,2.33,59.91,5.1,0.016,22.63,2647.0,0.0,2647.0
HumanEval/150,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.64,57.34,4.3,0.074,40.93,2420.0,0.0,2420.0
HumanEval/150,consensus,gemma-12b:few_shot,4,0,0,4,1.0,92.0,,0.0,3.5,73.02,3.4,0.379,32.02,1566.0,0.0,1566.0
HumanEval/150,coa,gemma-12b:few_shot,8,0,0,8,1.0,93.0,,0.25,2.4,74.25,4.2,0.308,28.25,326.0,0.0,326.0
HumanEval/150,consensus,gemma-12b:scot,5,0,0,5,1.0,93.0,,0.25,3.5,67.73,4.4,0.287,39.03,2337.0,0.0,2337.0
HumanEval/150,consensus,gemma-12b:cot,5,1,0,6,0.833,74.0,,1.0,4.57,42.82,3.7,0.135,40.56,5009.0,0.0,5009.0
HumanEval/150,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.13,49.63,6.4,0.079,34.54,3282.0,0.0,3282.0
HumanEval/150,hybrid,gemma-12b:few_shot,8,4,0,12,0.667,94.0,,1.0,3.13,59.76,7.1,0.165,38.7,3054.0,0.0,3054.0
HumanEval/150,hybrid,gemma-12b:cot,0,0,1,1,0.0,,,1.0,4.88,65.27,4.0,0.075,70.01,2954.0,0.0,2954.0
HumanEval/150,hybrid,gemma-12b:scot,12,0,0,12,1.0,94.0,,0.25,2.5,63.76,4.9,0.244,74.89,2204.0,0.0,2204.0
HumanEval/151,swarm,gemma-12b:cot,1,0,0,1,1.0,67.0,,0.167,2.0,79.74,0.33,0.16,20.88,4750.0,0.0,4750.0
HumanEval/151,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,67.0,,0.0,2.0,81.86,0.27,0.154,31.01,914.0,0.0,914.0
HumanEval/151,swarm,gemma-12b:scot,1,0,0,1,1.0,87.0,,0.167,2.0,81.86,0.27,0.176,27.67,1103.0,0.0,1103.0
HumanEval/151,atomic_swarm,gemma-12b:zero_shot,2,1,0,3,0.667,100.0,,1.0,2.0,68.55,0.53,0.124,22.12,200.0,0.0,200.0
HumanEval/151,swarm,gemma-12b:few_shot,0,1,0,1,0.0,87.0,,1.0,2.0,81.86,0.27,0.222,24.59,401.0,0.0,401.0
HumanEval/151,atomic_swarm,gemma-12b:cot,2,1,0,3,0.667,100.0,,1.0,2.0,67.83,0.67,0.112,22.31,1139.0,0.0,1139.0
HumanEval/151,atomic_swarm,gemma-12b:few_shot,2,1,0,3,0.667,100.0,,1.0,2.0,66.91,0.53,0.192,23.39,1773.0,0.0,1773.0
HumanEval/151,atomic_swarm,gemma-12b:scot,2,1,0,3,0.667,100.0,,1.0,2.0,96.9,0.87,0.178,28.83,4569.0,0.0,4569.0
HumanEval/151,consensus,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,53.35,2.4,0.028,35.39,2907.0,0.0,2907.0
HumanEval/151,consensus,gemma-12b:scot,10,2,0,12,0.833,100.0,,1.0,2.0,45.81,2.47,0.12,36.17,6841.0,0.0,6841.0
HumanEval/151,consensus,gemma-12b:cot,9,7,0,16,0.562,100.0,,1.0,2.0,44.69,2.2,0.049,39.73,1849.0,0.0,1849.0
HumanEval/151,coa,gemma-12b:cot,7,3,0,10,0.7,97.0,,1.0,2.0,70.44,1.8,0.102,24.85,2111.0,0.0,2111.0
HumanEval/151,coa,gemma-12b:scot,6,2,0,8,0.75,97.0,,1.0,2.0,73.43,1.73,0.181,28.57,281.0,0.0,281.0
HumanEval/151,consensus,gemma-12b:few_shot,9,1,0,10,0.9,100.0,,1.0,2.0,52.61,1.4,0.226,38.31,1307.0,0.0,1307.0
HumanEval/151,hybrid,gemma-12b:cot,15,1,0,16,0.938,84.0,,1.0,2.22,65.2,3.27,0.371,32.26,4008.0,0.0,4008.0
HumanEval/151,hybrid,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.0,54.89,2.73,0.104,34.0,5347.0,0.0,5347.0
HumanEval/151,hybrid,gemma-12b:few_shot,19,1,0,20,0.95,88.0,,1.0,2.17,59.62,4.6,0.271,31.91,1459.0,0.0,1459.0
HumanEval/151,coa,gemma-12b:few_shot,5,0,0,5,1.0,87.0,,0.5,2.0,75.76,1.53,0.1,52.39,568.0,0.0,568.0
HumanEval/151,coa,gemma-12b:zero_shot,7,1,0,8,0.875,97.0,,1.0,2.0,75.12,1.53,0.117,61.3,466.0,0.0,466.0
HumanEval/151,hybrid,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,46.95,3.2,0.086,60.09,2367.0,0.0,2367.0
HumanEval/152,swarm,gemma-12b:zero_shot,1,0,0,1,1.0,100.0,,0.0,2.0,79.74,0.38,0.187,19.93,180.0,0.0,180.0
HumanEval/152,swarm,gemma-12b:cot,1,0,0,1,1.0,100.0,,0.0,2.0,75.29,0.62,0.041,23.53,1884.0,0.0,1884.0
HumanEval/152,swarm,gemma-12b:few_shot,1,0,0,1,1.0,100.0,,0.0,2.0,81.86,0.31,0.113,18.55,1674.0,0.0,1674.0
