task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/156,adversarial,gemma-12b:scot,6,3,0,9,0.667,88.0,,1.0,5.73,50.31,4.26,0.19,,1520,0,1520
HumanEval/157,self_healing,gemma-1b:zero_shot,0,0,0,0,0,50.0,,1.0,1.0,62.07,1.09,0.84,,1339,0,1339
HumanEval/154,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/157,self_healing,gemma-1b:scot,0,0,0,0,0,57.0,,1.0,1.0,73.59,1.18,0.829,,0,0,0
HumanEval/157,adversarial,gemma-1b:zero_shot,4,2,0,6,0.667,95.0,,1.0,1.86,86.23,2.27,0.54,,0,0,0
HumanEval/157,adversarial,gemma-1b:scot,1,3,0,4,0.25,84.0,,1.0,4.4,75.68,3.27,0.396,,0,0,0
HumanEval/156,self_healing,gemma-12b:zero_shot,2,3,0,5,0.4,61.0,,1.0,10.5,47.49,4.68,0.175,,1914,0,1914
HumanEval/157,adversarial,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,3.86,72.44,3.55,0.366,,1914,0,1914
HumanEval/156,self_healing,gemma-12b:scot,5,1,0,6,0.833,86.0,,1.0,7.0,51.51,4.58,0.187,,0,0,0
HumanEval/157,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.372,,885,0,885
HumanEval/157,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/158,self_healing,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,6.0,90.54,1.53,0.677,,190,95,285
HumanEval/157,self_healing,gemma-4b:zero_shot,3,3,0,6,0.5,85.0,,1.0,4.0,71.65,3.64,0.358,,0,0,0
HumanEval/157,adversarial,gemma-12b:scot,9,1,0,10,0.9,96.0,,1.0,2.0,77.37,3.09,0.427,,522,583,1105
HumanEval/157,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.86,62.03,3.27,0.069,,0,0,0
HumanEval/157,self_healing,gemma-4b:scot,5,1,0,6,0.833,95.0,,1.0,1.86,85.97,2.27,0.573,,190,95,285
HumanEval/158,adversarial,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,6.0,90.54,1.53,0.677,,0,0,0
HumanEval/158,self_healing,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,6.0,90.28,1.47,0.691,,190,0,190
HumanEval/158,adversarial,gemma-1b:scot,3,2,0,5,0.6,73.0,,1.0,2.67,79.53,2.2,0.493,,0,0,0
HumanEval/157,self_healing,gemma-12b:scot,6,3,0,9,0.667,96.0,,1.0,2.18,76.27,3.09,0.418,,0,0,0
HumanEval/158,self_healing,gemma-4b:scot,12,0,0,12,1.0,83.0,,0.0,2.31,75.06,3.8,0.32,,0,0,0
HumanEval/157,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.71,62.77,3.18,0.07,,599,0,599
HumanEval/158,adversarial,gemma-4b:zero_shot,10,3,0,13,0.769,83.0,,1.0,2.29,68.37,3.2,0.362,,910,0,910
HumanEval/158,adversarial,gemma-4b:scot,7,2,0,9,0.778,81.0,,1.0,2.4,75.24,4.13,0.31,,1153,0,1153
HumanEval/158,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,adversarial,gemma-12b:zero_shot,13,1,0,14,0.929,85.0,,1.0,2.31,63.72,3.6,0.344,,0,0,0
HumanEval/158,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,adversarial,gemma-12b:scot,9,0,0,9,1.0,81.0,,0.0,2.45,71.92,2.73,0.402,,0,0,0
HumanEval/158,self_healing,gemma-4b:zero_shot,10,3,0,13,0.769,83.0,,1.0,2.29,68.53,3.2,0.394,,0,0,0
HumanEval/158,self_healing,gemma-12b:zero_shot,12,1,0,13,0.923,84.0,,1.0,2.33,66.2,3.27,0.373,,375,0,375
HumanEval/159,adversarial,gemma-1b:zero_shot,0,8,0,8,0.0,82.0,,1.0,1.89,78.41,1.55,0.752,,1342,1035,2377
HumanEval/159,self_healing,gemma-1b:zero_shot,0,0,0,0,0,33.0,,1.0,1.0,49.34,1.0,0.901,,726,0,726
HumanEval/158,self_healing,gemma-12b:scot,12,1,0,13,0.923,84.0,,1.0,2.33,66.2,3.27,0.339,,2974,0,2974
HumanEval/159,self_healing,gemma-1b:scot,0,0,0,0,0,25.0,,1.0,2.0,53.29,1.07,0.881,,2546,0,2546
HumanEval/159,adversarial,gemma-1b:scot,0,8,0,8,0.0,84.0,,1.0,2.0,78.65,1.62,0.729,,2546,0,2546
HumanEval/159,adversarial,gemma-4b:zero_shot,4,6,0,10,0.4,84.0,,1.0,1.91,78.22,1.69,0.699,,0,0,0
HumanEval/159,adversarial,gemma-4b:scot,0,7,0,7,0.0,81.0,,1.0,1.88,77.25,1.48,0.737,,0,0,0
HumanEval/159,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/159,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/159,adversarial,gemma-12b:zero_shot,10,2,0,12,0.833,88.0,,1.0,2.07,75.2,2.0,0.623,,0,0,0
HumanEval/159,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/159,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.038,,0,0,0
HumanEval/159,self_healing,gemma-12b:zero_shot,0,0,0,0,0,14.0,,1.0,3.0,66.84,1.21,0.84,,1908,833,2741
HumanEval/159,adversarial,gemma-12b:scot,4,4,0,8,0.5,74.0,,1.0,3.0,74.58,1.9,0.623,,1908,833,2741
HumanEval/160,self_healing,gemma-1b:zero_shot,0,0,0,0,0,17.0,,1.0,4.0,73.87,1.19,0.836,,0,0,0
HumanEval/160,adversarial,gemma-1b:zero_shot,0,0,0,0,0,24.0,,1.0,2.0,66.98,1.08,0.849,,338,417,755
HumanEval/159,self_healing,gemma-4b:zero_shot,3,6,0,9,0.333,83.0,,1.0,1.9,78.24,1.62,0.718,,0,0,0
HumanEval/159,self_healing,gemma-4b:scot,4,1,0,5,0.8,77.0,,1.0,3.5,67.78,2.17,0.576,,0,0,0
HumanEval/160,self_healing,gemma-1b:scot,0,0,0,0,0,9.0,,1.0,10.0,79.04,1.58,0.689,,546,0,546
HumanEval/160,adversarial,gemma-4b:zero_shot,5,8,0,13,0.385,89.0,,1.0,2.21,72.16,2.42,0.504,,2547,0,2547
HumanEval/159,self_healing,gemma-12b:scot,6,5,0,11,0.545,88.0,,1.0,2.0,77.29,1.9,0.64,,3170,0,3170
HumanEval/160,adversarial,gemma-4b:scot,1,9,0,10,0.1,89.0,,1.0,2.45,68.64,2.88,0.474,,5382,8047,13429
HumanEval/160,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/160,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/160,adversarial,gemma-1b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.074,,0,0,0
HumanEval/160,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,48.53,2.54,0.047,,0,0,0
HumanEval/160,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/160,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.035,,0,0,0
HumanEval/160,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,1.77,52.45,2.35,0.084,,0,0,0
HumanEval/160,self_healing,gemma-4b:zero_shot,3,9,0,12,0.25,90.0,,1.0,2.38,66.34,3.19,0.443,,1307,543,1850
HumanEval/161,self_healing,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,0,0,0
HumanEval/161,self_healing,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,5.0,88.43,1.21,0.612,,182,0,182
HumanEval/161,adversarial,gemma-1b:zero_shot,2,5,0,7,0.286,74.0,,1.0,2.25,80.02,1.84,0.478,,1739,0,1739
HumanEval/161,adversarial,gemma-1b:scot,5,3,0,8,0.625,73.0,,1.0,2.33,76.57,2.05,0.445,,0,0,0
HumanEval/160,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.93,49.74,2.42,0.065,,1739,0,1739
HumanEval/160,self_healing,gemma-4b:scot,1,8,0,9,0.111,76.0,,1.0,3.7,67.81,3.35,0.343,,0,0,0
HumanEval/161,adversarial,gemma-4b:zero_shot,9,2,0,11,0.818,80.0,,1.0,2.38,70.21,2.42,0.348,,1218,0,1218
HumanEval/160,self_healing,gemma-12b:scot,8,3,0,11,0.727,89.0,,1.0,2.08,71.29,2.73,0.506,,1218,0,1218
HumanEval/161,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,adversarial,gemma-4b:scot,4,2,0,6,0.667,75.0,,1.0,3.0,73.21,3.05,0.264,,393,0,393
HumanEval/161,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,self_healing,gemma-4b:zero_shot,8,4,0,12,0.667,81.0,,1.0,2.31,70.91,2.47,0.35,,0,0,0
HumanEval/161,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,3.7,51.65,2.16,0.063,,235,0,235
HumanEval/161,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,adversarial,gemma-12b:scot,7,2,0,9,0.778,84.0,,1.0,3.27,64.21,2.95,0.365,,0,0,0
HumanEval/161,self_healing,gemma-4b:scot,8,2,0,10,0.8,79.0,,1.0,2.36,74.75,3.16,0.32,,365,970,1335
HumanEval/162,self_healing,gemma-1b:scot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,adversarial,gemma-1b:zero_shot,2,5,0,7,0.286,78.0,,1.0,2.0,80.41,2.36,0.379,,0,0,0
HumanEval/162,adversarial,gemma-1b:scot,3,3,0,6,0.5,77.0,,1.0,2.0,81.91,2.27,0.412,,910,142,1052
HumanEval/162,self_healing,gemma-1b:zero_shot,0,0,0,0,0,28.0,,1.0,2.0,100.0,1.09,0.682,,1903,0,1903
HumanEval/161,self_healing,gemma-12b:scot,8,2,0,10,0.8,81.0,,1.0,2.33,70.63,2.47,0.412,,2321,0,2321
HumanEval/161,self_healing,gemma-12b:zero_shot,7,3,0,10,0.7,81.0,,1.0,3.5,61.16,3.21,0.333,,0,0,0
HumanEval/162,adversarial,gemma-4b:zero_shot,2,6,0,8,0.25,80.0,,1.0,2.0,77.51,2.64,0.323,,0,0,0
HumanEval/162,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.366,,1057,0,1057
HumanEval/162,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,adversarial,gemma-12b:zero_shot,3,7,0,10,0.3,83.0,,1.0,2.08,71.23,3.18,0.29,,785,0,785
HumanEval/162,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,self_healing,gemma-4b:zero_shot,2,7,0,9,0.222,82.0,,1.0,2.0,74.92,2.91,0.298,,174,79,253
HumanEval/162,adversarial,gemma-12b:scot,3,4,0,7,0.429,76.0,,1.0,2.0,76.49,2.82,0.298,,174,79,253
HumanEval/162,self_healing,gemma-4b:scot,2,4,0,6,0.333,77.0,,1.0,2.0,81.91,2.27,0.387,,1286,489,1775
HumanEval/163,self_healing,gemma-1b:scot,0,0,0,0,0,21.0,,1.0,4.0,94.58,1.55,0.701,,0,0,0
HumanEval/162,self_healing,gemma-12b:zero_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.304,,174,0,174
HumanEval/163,adversarial,gemma-1b:zero_shot,2,6,0,8,0.25,94.0,,1.0,2.22,78.12,3.09,0.378,,0,0,0
HumanEval/163,adversarial,gemma-1b:scot,0,5,0,5,0.0,82.0,,1.0,3.83,74.86,3.27,0.361,,1425,0,1425
HumanEval/162,self_healing,gemma-12b:scot,2,6,0,8,0.25,81.0,,1.0,2.1,75.73,2.73,0.341,,2536,410,2946
HumanEval/163,self_healing,gemma-1b:zero_shot,3,4,0,7,0.429,94.0,,1.0,2.25,80.96,2.82,0.437,,0,0,0
HumanEval/163,adversarial,gemma-4b:zero_shot,1,5,0,6,0.167,76.0,,1.0,4.57,67.14,4.18,0.297,,0,0,0
HumanEval/163,adversarial,gemma-4b:scot,5,3,0,8,0.625,91.0,,1.0,2.56,71.33,6.0,0.209,,324,0,324
HumanEval/163,adversarial,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/163,self_healing,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/163,adversarial,gemma-12b:zero_shot,10,2,0,12,0.833,96.0,,1.0,1.93,70.03,4.09,0.349,,0,0,0
HumanEval/163,self_healing,gemma-4b:zero_shot,4,8,0,12,0.333,96.0,,1.0,2.23,71.45,3.91,0.311,,0,0,0
HumanEval/163,adversarial,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/163,self_healing,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.069,,0,0,0
HumanEval/139,competitive,gemma-1b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/163,adversarial,gemma-12b:scot,8,1,0,9,0.889,94.0,,1.0,2.2,76.56,3.27,0.396,,0,0,0
HumanEval/139,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/139,competitive,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/163,self_healing,gemma-4b:scot,3,4,0,7,0.429,82.0,,1.0,4.12,72.23,5.36,0.222,,0,0,0
HumanEval/139,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/139,competitive,gemma-4b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/139,competitive,gemma-4b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/139,competitive,gemma-4b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/139,competitive,gemma-4b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.07,0.102,,0,0,0
HumanEval/140,competitive,gemma-1b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/163,self_healing,gemma-12b:zero_shot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.4,,0,0,0
HumanEval/140,competitive,gemma-1b:cot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/163,self_healing,gemma-12b:scot,9,1,0,10,0.9,95.0,,1.0,2.25,73.66,3.45,0.385,,0,0,0
HumanEval/140,competitive,gemma-1b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/140,competitive,gemma-1b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/140,competitive,gemma-4b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/140,competitive,gemma-4b:cot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/140,competitive,gemma-4b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/140,competitive,gemma-4b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.07,0.12,,0,0,0
HumanEval/141,competitive,gemma-1b:zero_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-1b:cot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-1b:scot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-1b:few_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-4b:cot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-4b:zero_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-4b:scot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/141,competitive,gemma-4b:few_shot,0,0,0,0,0,10.0,,1.0,0,100.0,0.05,0.041,,0,0,0
HumanEval/142,competitive,gemma-1b:zero_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/142,competitive,gemma-1b:cot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/142,competitive,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/143,competitive,gemma-1b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/142,competitive,gemma-1b:few_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/142,competitive,gemma-4b:cot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/142,competitive,gemma-4b:zero_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/143,competitive,gemma-1b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/142,competitive,gemma-4b:scot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/142,competitive,gemma-4b:few_shot,0,0,0,0,0,12.0,,1.0,0,100.0,0.05,0.072,,0,0,0
HumanEval/143,competitive,gemma-1b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/143,competitive,gemma-1b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/143,competitive,gemma-4b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/143,competitive,gemma-4b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/143,competitive,gemma-4b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/143,competitive,gemma-4b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.05,0.033,,0,0,0
HumanEval/144,competitive,gemma-1b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-1b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-1b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-1b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-4b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-4b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-4b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/144,competitive,gemma-4b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.08,0.044,,0,0,0
HumanEval/145,competitive,gemma-1b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-1b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-1b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-1b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-4b:cot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-4b:zero_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/146,competitive,gemma-1b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/145,competitive,gemma-4b:scot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/145,competitive,gemma-4b:few_shot,0,0,0,0,0,15.0,,1.0,0,100.0,0.05,0.062,,0,0,0
HumanEval/146,competitive,gemma-1b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-1b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-1b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-4b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-4b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-4b:scot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/146,competitive,gemma-4b:few_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.08,0.089,,0,0,0
HumanEval/147,competitive,gemma-1b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-1b:cot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-1b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-1b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-4b:zero_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-4b:cot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-4b:scot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/147,competitive,gemma-4b:few_shot,0,0,0,0,0,25.0,,1.0,0,100.0,0.06,0.089,,0,0,0
HumanEval/148,competitive,gemma-1b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-1b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-1b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-1b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-4b:zero_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-4b:cot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-4b:scot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/148,competitive,gemma-4b:few_shot,0,0,0,0,0,22.0,,1.0,0,100.0,0.05,0.056,,0,0,0
HumanEval/149,competitive,gemma-1b:zero_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-1b:cot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-1b:scot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-1b:few_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-4b:zero_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-4b:cot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-4b:scot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/149,competitive,gemma-4b:few_shot,0,0,0,0,0,20.0,,1.0,0,100.0,0.05,0.067,,0,0,0
HumanEval/150,competitive,gemma-1b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-1b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-1b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-1b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-4b:zero_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-4b:cot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-4b:scot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/150,competitive,gemma-4b:few_shot,0,0,0,0,0,40.0,,1.0,0,100.0,0.1,0.13,,0,0,0
HumanEval/151,competitive,gemma-1b:zero_shot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
HumanEval/151,competitive,gemma-1b:cot,0,0,0,0,0,18.0,,1.0,0,100.0,0.07,0.061,,0,0,0
