task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/152,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.027,,0,0,0
HumanEval/152,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.027,,0,0,0
HumanEval/152,competitive,gemma-4b:cot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,,897,0,897
HumanEval/152,competitive,gemma-4b:scot,7,0,0,7,1.0,97.0,,0.0,2.25,79.19,2.69,0.612,,897,0,897
HumanEval/152,competitive,gemma-4b:few_shot,6,0,0,6,1.0,96.0,,0.0,2.14,81.91,2.46,0.649,,897,0,897
HumanEval/152,competitive,gemma-12b:zero_shot,8,0,0,8,1.0,97.0,,0.0,2.3,77.38,2.92,0.599,,897,0,897
HumanEval/152,competitive,gemma-12b:cot,8,0,0,8,1.0,97.0,,0.0,2.3,77.38,2.92,0.599,,0,0,0
HumanEval/152,competitive,gemma-12b:few_shot,8,0,0,8,1.0,97.0,,0.0,2.3,77.38,2.92,0.599,,0,0,0
HumanEval/152,competitive,gemma-12b:scot,8,0,0,8,1.0,97.0,,0.0,2.3,77.38,2.92,0.599,,0,0,0
HumanEval/152,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.027,,0,0,0
HumanEval/152,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.027,,0,0,0
HumanEval/153,competitive,gemma-1b:zero_shot,0,0,0,0,0,10.0,,1.0,5.0,87.51,1.22,0.777,,0,0,0
HumanEval/153,competitive,gemma-1b:cot,0,0,0,0,0,9.0,,1.0,6.0,87.38,1.22,0.784,,0,0,0
HumanEval/153,competitive,gemma-1b:scot,0,0,0,0,0,9.0,,1.0,6.0,87.38,1.22,0.788,,342,0,342
HumanEval/153,competitive,gemma-1b:few_shot,0,0,0,0,0,9.0,,1.0,6.0,87.38,1.22,0.784,,684,0,684
HumanEval/153,competitive,gemma-4b:zero_shot,10,0,0,10,1.0,70.0,,0.2,2.45,78.03,1.78,0.522,,2052,0,2052
HumanEval/153,competitive,gemma-4b:cot,9,0,0,9,1.0,69.0,,0.2,2.5,79.2,1.7,0.544,,2052,0,2052
HumanEval/153,competitive,gemma-4b:scot,10,0,0,10,1.0,70.0,,0.2,2.45,78.03,1.78,0.522,,2052,0,2052
HumanEval/153,competitive,gemma-4b:few_shot,9,0,0,9,1.0,69.0,,0.2,2.5,79.2,1.7,0.544,,2052,0,2052
HumanEval/153,competitive,gemma-12b:cot,10,0,0,10,1.0,75.0,,0.2,2.36,75.3,1.96,0.552,,0,0,0
HumanEval/153,competitive,gemma-12b:zero_shot,11,1,0,12,0.917,77.0,,1.0,2.31,73.15,2.11,0.517,,0,0,0
HumanEval/153,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/153,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/153,competitive,gemma-12b:few_shot,10,0,0,10,1.0,75.0,,0.2,2.36,75.3,1.96,0.553,,384,410,794
HumanEval/153,competitive,gemma-12b:scot,11,1,0,12,0.917,77.0,,1.0,2.31,73.15,2.11,0.505,,384,410,794
HumanEval/153,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/153,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.017,,0,0,0
HumanEval/154,competitive,gemma-1b:cot,0,0,0,0,0,12.0,,1.0,4.0,93.68,1.0,0.866,,0,0,0
HumanEval/154,competitive,gemma-1b:zero_shot,0,0,0,0,0,12.0,,1.0,4.0,93.68,1.0,0.866,,0,0,0
HumanEval/154,competitive,gemma-1b:scot,0,0,0,0,0,12.0,,1.0,4.0,93.68,1.0,0.866,,0,0,0
HumanEval/154,competitive,gemma-1b:few_shot,0,0,0,0,0,12.0,,1.0,4.0,93.68,1.0,0.866,,384,0,384
HumanEval/154,competitive,gemma-4b:cot,6,1,0,7,0.857,68.0,,1.0,4.0,66.31,2.76,0.368,,0,0,0
HumanEval/154,competitive,gemma-4b:zero_shot,6,1,0,7,0.857,68.0,,1.0,3.89,67.02,2.71,0.374,,0,0,0
HumanEval/154,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/154,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/154,competitive,gemma-4b:scot,6,1,0,7,0.857,68.0,,1.0,3.89,67.02,2.71,0.374,,768,0,768
HumanEval/154,competitive,gemma-4b:few_shot,12,1,0,13,0.923,71.0,,1.0,2.27,69.46,2.65,0.384,,0,0,0
HumanEval/154,competitive,gemma-12b:zero_shot,2,3,0,5,0.4,71.0,,1.0,5.43,66.21,2.71,0.392,,0,0,0
HumanEval/154,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/154,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/154,competitive,gemma-12b:scot,2,3,0,5,0.4,72.0,,1.0,5.86,64.8,2.82,0.377,,0,0,0
HumanEval/154,competitive,gemma-12b:few_shot,2,3,0,5,0.4,71.0,,1.0,5.43,66.21,2.71,0.392,,0,0,0
HumanEval/154,competitive,gemma-12b:cot,2,3,0,5,0.4,56.0,,1.0,8.43,55.0,3.76,0.303,,0,0,0
HumanEval/155,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,3.0,94.75,1.36,0.598,,0,0,0
HumanEval/155,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,3.0,94.75,1.36,0.562,,0,0,0
HumanEval/155,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,3.0,94.75,1.36,0.598,,408,0,408
HumanEval/155,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,3.0,94.75,1.36,0.598,,544,0,544
HumanEval/155,competitive,gemma-4b:zero_shot,9,0,0,9,1.0,83.0,,0.0,2.1,72.03,3.09,0.314,,816,0,816
HumanEval/155,competitive,gemma-4b:cot,8,0,0,8,1.0,84.0,,0.0,2.22,70.38,3.27,0.32,,816,0,816
HumanEval/155,competitive,gemma-4b:scot,8,0,0,8,1.0,84.0,,0.0,2.22,70.38,3.27,0.32,,0,0,0
HumanEval/155,competitive,gemma-4b:few_shot,9,0,0,9,1.0,83.0,,0.0,2.1,72.2,3.09,0.314,,0,0,0
HumanEval/155,competitive,gemma-12b:cot,13,0,0,13,1.0,100.0,,0.4,2.0,50.62,2.45,0.03,,0,0,0
HumanEval/155,competitive,gemma-12b:zero_shot,13,0,0,13,1.0,100.0,,0.4,2.0,50.62,2.45,0.03,,0,0,0
HumanEval/155,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/155,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/155,competitive,gemma-12b:scot,10,0,0,10,1.0,100.0,,0.4,2.0,54.32,1.91,0.07,,0,0,0
HumanEval/155,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/155,competitive,gemma-12b:few_shot,10,0,0,10,1.0,100.0,,0.4,2.0,54.32,1.91,0.07,,180,307,487
HumanEval/155,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/156,competitive,gemma-1b:zero_shot,0,0,0,0,0,11.0,,1.0,3.0,90.72,1.16,0.467,,180,307,487
HumanEval/156,competitive,gemma-1b:cot,0,0,0,0,0,11.0,,1.0,3.0,90.72,1.16,0.467,,0,0,0
HumanEval/156,competitive,gemma-1b:scot,0,0,0,0,0,11.0,,1.0,3.0,90.72,1.16,0.467,,0,0,0
HumanEval/156,competitive,gemma-1b:few_shot,0,0,0,0,0,11.0,,1.0,3.0,90.72,1.16,0.467,,0,0,0
HumanEval/156,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/156,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/156,competitive,gemma-4b:zero_shot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,,0,0,0
HumanEval/156,competitive,gemma-4b:cot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,,0,0,0
HumanEval/156,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/156,competitive,gemma-12b:zero_shot,1,2,0,3,0.333,75.0,,1.0,14.33,37.18,2.63,0.074,,177,155,332
HumanEval/156,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.042,,0,0,0
HumanEval/156,competitive,gemma-4b:scot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,,0,0,0
HumanEval/156,competitive,gemma-12b:cot,0,4,0,4,0.0,65.0,,1.0,15.25,30.7,3.58,0.073,,0,0,0
HumanEval/156,competitive,gemma-4b:few_shot,26,3,0,29,0.897,90.0,,1.0,2.03,54.89,4.26,0.193,,177,155,332
HumanEval/156,competitive,gemma-12b:scot,0,4,0,4,0.0,58.0,,1.0,18.75,26.24,4.32,0.054,,177,155,332
HumanEval/156,competitive,gemma-12b:few_shot,0,4,0,4,0.0,58.0,,1.0,18.75,26.24,4.32,0.053,,177,155,332
HumanEval/157,competitive,gemma-1b:zero_shot,0,0,0,0,0,50.0,,1.0,1.0,62.07,1.09,0.84,,177,155,332
HumanEval/157,competitive,gemma-1b:cot,0,0,0,0,0,50.0,,1.0,1.0,62.07,1.09,0.84,,0,0,0
HumanEval/157,competitive,gemma-1b:scot,0,0,0,0,0,50.0,,1.0,1.0,62.07,1.09,0.84,,531,0,531
HumanEval/157,competitive,gemma-1b:few_shot,0,0,0,0,0,50.0,,1.0,1.0,62.07,1.09,0.84,,1062,0,1062
HumanEval/157,competitive,gemma-4b:zero_shot,3,2,0,5,0.6,87.0,,1.0,4.17,73.85,3.36,0.384,,0,0,0
HumanEval/157,competitive,gemma-4b:cot,3,2,0,5,0.6,87.0,,1.0,4.17,73.85,3.36,0.384,,177,0,177
HumanEval/157,competitive,gemma-4b:scot,3,2,0,5,0.6,87.0,,1.0,4.17,73.85,3.36,0.384,,177,0,177
HumanEval/157,competitive,gemma-4b:few_shot,3,2,0,5,0.6,87.0,,1.0,4.17,73.85,3.36,0.384,,177,0,177
HumanEval/157,competitive,gemma-12b:zero_shot,4,3,0,7,0.571,87.0,,1.0,4.11,67.44,4.09,0.319,,354,0,354
HumanEval/157,competitive,gemma-12b:cot,3,3,0,6,0.5,87.0,,1.0,4.62,68.07,4.0,0.327,,354,0,354
HumanEval/157,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,competitive,gemma-12b:scot,3,3,0,6,0.5,87.0,,1.0,4.62,68.07,4.0,0.327,,0,0,0
HumanEval/157,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/157,competitive,gemma-12b:few_shot,3,3,0,6,0.5,87.0,,1.0,4.62,68.07,4.0,0.327,,0,0,0
HumanEval/158,competitive,gemma-1b:zero_shot,0,0,0,0,0,8.0,,1.0,6.0,91.2,1.47,0.682,,372,482,854
HumanEval/158,competitive,gemma-1b:cot,0,0,0,0,0,8.0,,1.0,6.0,91.2,1.47,0.682,,372,482,854
HumanEval/157,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/158,competitive,gemma-1b:scot,0,0,0,0,0,8.0,,1.0,6.0,91.2,1.47,0.682,,372,482,854
HumanEval/157,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/158,competitive,gemma-1b:few_shot,0,0,0,0,0,8.0,,1.0,6.0,91.2,1.47,0.682,,0,0,0
HumanEval/158,competitive,gemma-4b:cot,9,1,0,10,0.9,81.0,,1.0,2.36,72.45,2.8,0.416,,186,0,186
HumanEval/158,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,competitive,gemma-4b:zero_shot,8,4,0,12,0.667,83.0,,1.0,2.31,69.78,3.07,0.401,,186,0,186
HumanEval/158,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,competitive,gemma-4b:few_shot,9,1,0,10,0.9,81.0,,1.0,2.36,72.45,2.8,0.416,,558,0,558
HumanEval/158,competitive,gemma-4b:scot,9,1,0,10,0.9,81.0,,1.0,2.36,72.45,2.8,0.416,,930,0,930
HumanEval/158,competitive,gemma-12b:zero_shot,10,2,0,12,0.833,83.0,,1.0,2.36,67.55,3.13,0.359,,930,0,930
HumanEval/158,competitive,gemma-12b:few_shot,13,1,0,14,0.929,84.0,,1.0,2.31,64.9,3.4,0.361,,930,0,930
HumanEval/158,competitive,gemma-12b:scot,10,2,0,12,0.833,83.0,,1.0,2.36,67.55,3.13,0.359,,930,0,930
HumanEval/158,competitive,gemma-12b:cot,11,1,0,12,0.917,83.0,,1.0,2.36,67.55,3.13,0.371,,930,0,930
HumanEval/158,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/158,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/159,competitive,gemma-1b:zero_shot,0,0,0,0,0,24.0,,1.0,2.0,58.26,1.1,0.87,,742,0,742
HumanEval/159,competitive,gemma-1b:cot,0,0,0,0,0,24.0,,1.0,2.0,62.9,1.14,0.864,,1113,0,1113
HumanEval/159,competitive,gemma-1b:scot,0,0,0,0,0,27.0,,1.0,1.0,81.99,0.14,0.188,,1113,0,1113
HumanEval/159,competitive,gemma-1b:few_shot,0,0,0,0,0,27.0,,1.0,1.0,81.99,0.14,0.188,,1113,0,1113
HumanEval/159,competitive,gemma-4b:zero_shot,2,7,0,9,0.222,84.0,,1.0,2.0,78.03,1.66,0.708,,1855,0,1855
HumanEval/159,competitive,gemma-4b:scot,2,7,0,9,0.222,84.0,,1.0,2.0,78.03,1.66,0.708,,1855,0,1855
HumanEval/159,competitive,gemma-4b:cot,2,7,0,9,0.222,84.0,,1.0,2.0,78.03,1.66,0.708,,1855,0,1855
HumanEval/159,competitive,gemma-4b:few_shot,3,7,0,10,0.3,84.0,,1.0,1.91,78.22,1.69,0.697,,1855,0,1855
HumanEval/159,competitive,gemma-12b:zero_shot,10,0,0,10,1.0,86.0,,0.0,2.08,76.49,1.76,0.717,,0,0,0
HumanEval/159,competitive,gemma-12b:cot,12,1,0,13,0.923,88.0,,1.0,2.07,74.63,1.97,0.657,,0,0,0
HumanEval/159,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/159,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/159,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/159,competitive,gemma-12b:scot,12,1,0,13,0.923,88.0,,1.0,2.07,74.63,1.97,0.657,,562,362,924
HumanEval/159,competitive,gemma-12b:few_shot,12,1,0,13,0.923,88.0,,1.0,2.07,74.63,1.97,0.657,,562,362,924
HumanEval/159,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/160,competitive,gemma-1b:scot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,562,0,562
HumanEval/160,competitive,gemma-1b:cot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,562,0,562
HumanEval/160,competitive,gemma-1b:zero_shot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,562,0,562
HumanEval/160,competitive,gemma-1b:few_shot,0,0,0,0,0,7.0,,1.0,9.0,54.84,0.77,0.081,,0,0,0
HumanEval/160,competitive,gemma-4b:zero_shot,3,8,0,11,0.273,90.0,,1.0,2.42,67.66,3.04,0.463,,281,0,281
HumanEval/160,competitive,gemma-4b:cot,4,7,0,11,0.364,90.0,,1.0,2.42,67.66,3.04,0.464,,281,0,281
HumanEval/160,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/160,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/160,competitive,gemma-4b:scot,3,8,0,11,0.273,90.0,,1.0,2.42,67.66,3.04,0.463,,562,0,562
HumanEval/160,competitive,gemma-12b:zero_shot,10,3,0,13,0.769,90.0,,1.0,2.07,67.87,3.04,0.461,,0,0,0
HumanEval/160,competitive,gemma-4b:few_shot,3,8,0,11,0.273,90.0,,1.0,2.42,67.66,3.04,0.463,,0,0,0
HumanEval/160,competitive,gemma-12b:cot,9,3,0,12,0.75,89.0,,1.0,2.07,69.02,2.88,0.484,,0,0,0
HumanEval/160,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/160,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.034,,0,0,0
HumanEval/160,competitive,gemma-12b:scot,9,3,0,12,0.75,89.0,,1.0,2.07,69.02,2.88,0.484,,178,189,367
HumanEval/160,competitive,gemma-12b:few_shot,8,3,0,11,0.727,89.0,,1.0,2.08,71.29,2.73,0.497,,178,189,367
HumanEval/161,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,178,189,367
HumanEval/161,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,0,0,0
HumanEval/161,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,0,0,0
HumanEval/161,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,4.0,90.19,1.11,0.76,,0,0,0
HumanEval/161,competitive,gemma-4b:zero_shot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-4b:cot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-4b:scot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-4b:few_shot,8,2,0,10,0.8,79.0,,1.0,2.36,73.42,2.26,0.372,,178,0,178
HumanEval/161,competitive,gemma-12b:cot,8,1,0,9,0.889,98.0,,1.0,3.22,46.79,1.68,0.102,,178,0,178
HumanEval/161,competitive,gemma-12b:scot,9,1,0,10,0.9,100.0,,1.0,3.1,46.47,1.68,0.095,,0,0,0
HumanEval/161,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,competitive,gemma-12b:zero_shot,7,1,0,8,0.875,98.0,,1.0,3.25,48.39,1.53,0.079,,0,0,0
HumanEval/161,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,competitive,gemma-12b:few_shot,9,1,0,10,0.9,100.0,,1.0,3.2,45.86,1.74,0.093,,0,0,0
HumanEval/161,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/161,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-1b:zero_shot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:cot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:scot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-1b:few_shot,0,0,0,0,0,24.0,,1.0,2.0,100.0,1.0,0.695,,0,0,0
HumanEval/162,competitive,gemma-4b:zero_shot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.319,,304,0,304
HumanEval/162,competitive,gemma-4b:cot,2,5,0,7,0.286,79.0,,1.0,2.0,79.62,2.45,0.363,,456,0,456
HumanEval/162,competitive,gemma-4b:scot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.321,,456,0,456
HumanEval/162,competitive,gemma-4b:few_shot,2,7,0,9,0.222,81.0,,1.0,2.0,75.57,2.82,0.321,,0,0,0
HumanEval/162,competitive,gemma-12b:zero_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,0,0,0
HumanEval/162,competitive,gemma-12b:cot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,152,0,152
HumanEval/162,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-12b:scot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.313,,0,0,0
HumanEval/162,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.016,,0,0,0
HumanEval/162,competitive,gemma-12b:few_shot,2,7,0,9,0.222,82.0,,1.0,2.09,73.08,3.0,0.315,,340,412,752
HumanEval/163,competitive,gemma-1b:zero_shot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,170,206,376
HumanEval/163,competitive,gemma-1b:cot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,0,0,0
HumanEval/163,competitive,gemma-1b:scot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,0,0,0
HumanEval/163,competitive,gemma-1b:few_shot,0,0,0,0,0,14.0,,1.0,4.0,94.0,1.82,0.614,,170,0,170
HumanEval/163,competitive,gemma-4b:cot,7,4,0,11,0.636,97.0,,1.0,2.67,66.52,4.64,0.284,,0,0,0
HumanEval/163,competitive,gemma-4b:zero_shot,9,2,0,11,0.818,97.0,,1.0,2.67,66.87,4.55,0.287,,0,0,0
HumanEval/163,competitive,gemma-4b:scot,7,4,0,11,0.636,95.0,,1.0,2.67,66.52,4.64,0.285,,170,0,170
HumanEval/163,competitive,gemma-4b:few_shot,8,4,0,12,0.667,95.0,,1.0,2.62,65.41,4.82,0.277,,340,0,340
HumanEval/163,competitive,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.067,,0,0,0
HumanEval/163,competitive,gemma-12b:zero_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,340,0,340
HumanEval/163,competitive,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0,0,0,0.067,,0,0,0
HumanEval/163,competitive,gemma-12b:cot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,340,0,340
HumanEval/163,competitive,gemma-12b:few_shot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,0,0,0
HumanEval/163,competitive,gemma-12b:scot,9,2,0,11,0.818,100.0,,1.0,1.73,53.62,2.36,0.188,,0,0,0
HumanEval/163,competitive,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.067,,0,0,0
HumanEval/163,competitive,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.067,,0,0,0
HumanEval/139,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/139,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/139,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.036,,0,0,0
HumanEval/140,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.012,,0,0,0
HumanEval/140,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.012,,0,0,0
HumanEval/140,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.012,,0,0,0
HumanEval/141,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.018,,0,0,0
HumanEval/141,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.018,,0,0,0
HumanEval/141,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.018,,0,0,0
HumanEval/142,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.039,,0,0,0
HumanEval/143,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/143,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/143,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.031,,0,0,0
HumanEval/144,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.009,,0,0,0
HumanEval/142,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.039,,0,0,0
HumanEval/142,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.039,,0,0,0
HumanEval/144,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.009,,0,0,0
HumanEval/144,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.009,,0,0,0
HumanEval/145,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/145,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/145,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.022,,0,0,0
HumanEval/146,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/146,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/146,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.026,,0,0,0
HumanEval/147,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.03,,0,0,0
HumanEval/147,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.03,,0,0,0
HumanEval/147,actor_critic,gemma-27b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.03,,0,0,0
HumanEval/148,actor_critic,gemma-27b:zero_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.021,,0,0,0
HumanEval/148,actor_critic,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.021,,0,0,0
