task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/143,baseline,gemma-12b:scot,5,3,0,8,0.625,90.0,,1.0,2.36,69.25,3.35,0.04,470.56,291,0,291
HumanEval/143,baseline,gemma-12b:few_shot,3,7,0,10,0.3,93.0,,1.0,2.25,77.33,2.4,0.452,521.53,656,0,656
HumanEval/144,baseline,gemma-12b:cot,11,3,0,14,0.786,93.0,,1.0,2.0,69.86,3.46,0.454,515.1,266,0,266
HumanEval/144,baseline,gemma-27b:zero_shot,0,0,1,0,0,0,0,0,0,0,0,0,5720.64,1298,0,1298
HumanEval/144,baseline,gemma-27b:few_shot,0,0,1,0,0,0,0,0,0,0,0,0,6498.41,1682,0,1682
HumanEval/144,baseline,gemma-12b:few_shot,0,0,1,0,0,0,0,0,0,0,0,0,6505.46,669,0,669
HumanEval/144,baseline,gemma-12b:scot,0,0,1,0,0,0,0,0,0,0,0,0,6505.53,285,0,285
HumanEval/142,baseline,gemma-12b:scot,0,0,1,0,0,0,0,0,0,0,0,0,8309.88,303,0,303
HumanEval/142,baseline,gemma-12b:cot,0,0,1,0,0,0,0,0,0,0,0,0,8310.21,686,0,686
HumanEval/142,baseline,gemma-12b:few_shot,0,0,1,0,0,0,0,0,0,0,0,0,8302.37,686,0,686
HumanEval/145,baseline,gemma-12b:zero_shot,0,0,1,0,0,0,0,0,0,0,0,0,8251.91,182,0,182
HumanEval/144,baseline,gemma-12b:zero_shot,16,1,0,17,0.941,94.0,,1.0,2.0,66.22,3.92,0.394,12504.33,864,0,864
HumanEval/142,baseline,gemma-27b:zero_shot,5,6,0,11,0.455,74.0,,1.0,2.25,68.47,2.21,0.574,18988.69,1090,0,1090
HumanEval/142,baseline,gemma-27b:cot,0,0,1,0,0,0,0,0,0,0,0,0,18978.4,686,0,686
HumanEval/142,baseline,gemma-27b:few_shot,0,0,1,0,0,0,0,0,0,0,0,0,18970.43,402,0,402
HumanEval/145,baseline,gemma-12b:cot,0,0,1,0,0,0,0,0,0,0,0,0,20138.75,838,0,838
HumanEval/143,baseline,gemma-12b:zero_shot,6,7,0,13,0.462,94.0,,1.0,2.25,71.24,2.85,0.401,20176.41,396,0,396
HumanEval/142,baseline,gemma-27b:scot,0,0,1,0,0,0,0,0,0,0,0,0,20180.14,598,0,598
HumanEval/143,baseline,gemma-27b:scot,0,0,1,0,0,0,0,0,0,0,0,0,20167.05,838,0,838
HumanEval/143,baseline,gemma-12b:cot,0,0,1,0,0,0,0,0,0,0,0,0,21568.44,272,0,272
HumanEval/143,baseline,gemma-27b:few_shot,0,0,1,0,0,0,0,0,0,0,0,0,21558.9,934,0,934
HumanEval/143,baseline,gemma-27b:cot,0,0,1,0,0,0,0,0,0,0,0,0,21560.79,544,0,544
HumanEval/145,baseline,gemma-12b:scot,5,4,0,9,0.556,74.0,,1.0,2.0,71.42,2.85,0.262,21556.16,259,0,259
HumanEval/145,baseline,gemma-12b:few_shot,6,5,0,11,0.545,86.0,,1.0,2.0,48.68,1.4,0.054,21512.58,617,0,617
HumanEval/145,baseline,gemma-27b:zero_shot,5,5,0,10,0.5,74.0,,1.0,1.91,75.07,1.85,0.4,21512.11,799,0,799
HumanEval/146,baseline,gemma-12b:zero_shot,10,6,0,16,0.625,85.0,,1.0,2.22,61.27,3.77,0.31,15531.01,982,0,982
HumanEval/145,baseline,gemma-27b:cot,6,6,0,12,0.5,77.0,,1.0,1.92,71.48,2.05,0.359,16329.19,240,0,240
HumanEval/146,baseline,gemma-12b:cot,14,2,0,16,0.875,85.0,,1.0,2.22,60.88,4.0,0.271,13794.66,241,0,241
HumanEval/146,baseline,gemma-27b:zero_shot,14,2,0,16,0.875,84.0,,1.0,2.24,63.11,3.92,0.303,13800.62,541,0,541
HumanEval/145,baseline,gemma-27b:few_shot,5,4,0,9,0.556,73.0,,1.0,1.9,77.12,1.75,0.377,15563.74,358,0,358
HumanEval/145,baseline,gemma-27b:scot,7,2,0,9,0.778,73.0,,1.0,1.9,76.9,1.75,0.41,15582.61,261,0,261
HumanEval/146,baseline,gemma-27b:scot,9,3,0,12,0.75,82.0,,1.0,2.23,71.05,3.08,0.429,3136.95,523,0,523
HumanEval/146,baseline,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.259,13863.57,260,0,260
HumanEval/146,baseline,gemma-12b:few_shot,9,3,0,12,0.75,82.0,,1.0,2.31,69.79,3.08,0.392,13884.3,600,0,600
HumanEval/146,baseline,gemma-27b:cot,13,3,0,16,0.812,84.0,,1.0,2.24,63.58,3.92,0.275,9652.06,241,0,241
HumanEval/146,baseline,gemma-27b:few_shot,7,3,0,10,0.7,100.0,,1.0,2.0,53.53,1.54,0.145,3209.23,959,0,959
HumanEval/147,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,59.05,1.88,0.022,3223.69,1194,0,1194
HumanEval/147,baseline,gemma-12b:few_shot,4,3,0,7,0.571,100.0,,1.0,2.0,60.52,0.82,0.012,2084.32,1605,0,1605
HumanEval/147,baseline,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,711.07,293,0,293
HumanEval/147,baseline,gemma-27b:scot,6,5,0,11,0.545,88.0,,1.0,2.33,74.64,2.59,0.466,718.81,607,0,607
HumanEval/143,baseline,gemma-27b:zero_shot,4,6,0,10,0.4,83.0,,1.0,2.09,73.65,2.7,0.461,21640.88,1105,0,1105
HumanEval/144,baseline,gemma-27b:scot,5,2,0,7,0.714,90.0,,1.0,3.62,67.34,3.85,0.437,21540.96,287,0,287
HumanEval/144,baseline,gemma-27b:cot,13,1,0,14,0.929,92.0,,1.0,1.93,72.21,3.38,0.476,21611.81,266,0,266
