task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/141,baseline,gemma-12b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.005,613.97,6926,0,6926
HumanEval/143,baseline,gemma-12b:scot,5,3,0,8,0.625,90.0,,1.0,2.36,69.25,3.35,0.04,470.56,291,0,291
HumanEval/143,baseline,gemma-12b:few_shot,3,7,0,10,0.3,93.0,,1.0,2.25,77.33,2.4,0.452,521.53,656,0,656
HumanEval/144,baseline,gemma-12b:cot,11,3,0,14,0.786,93.0,,1.0,2.0,69.86,3.46,0.454,515.1,266,0,266
HumanEval/144,baseline,gemma-27b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.64,1298,0,1298
HumanEval/144,baseline,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6498.41,1682,0,1682
HumanEval/144,baseline,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6505.46,669,0,669
HumanEval/144,baseline,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6505.53,285,0,285
HumanEval/142,baseline,gemma-12b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8309.88,303,0,303
HumanEval/142,baseline,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8310.21,686,0,686
HumanEval/142,baseline,gemma-12b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8302.37,686,0,686
HumanEval/145,baseline,gemma-12b:zero_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8251.91,182,0,182
HumanEval/144,baseline,gemma-12b:zero_shot,16,1,0,17,0.941,94.0,,1.0,2.0,66.22,3.92,0.394,12504.33,864,0,864
HumanEval/142,baseline,gemma-27b:zero_shot,5,6,0,11,0.455,74.0,,1.0,2.25,68.47,2.21,0.574,18988.69,1090,0,1090
HumanEval/142,baseline,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18978.4,686,0,686
HumanEval/142,baseline,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18970.43,402,0,402
HumanEval/145,baseline,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20138.75,838,0,838
HumanEval/143,baseline,gemma-12b:zero_shot,6,7,0,13,0.462,94.0,,1.0,2.25,71.24,2.85,0.401,20176.41,396,0,396
HumanEval/142,baseline,gemma-27b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20180.14,598,0,598
HumanEval/143,baseline,gemma-27b:scot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20167.05,838,0,838
HumanEval/143,baseline,gemma-12b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21568.44,272,0,272
HumanEval/143,baseline,gemma-27b:few_shot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21558.9,934,0,934
HumanEval/143,baseline,gemma-27b:cot,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21560.79,544,0,544
HumanEval/145,baseline,gemma-12b:scot,5,4,0,9,0.556,74.0,,1.0,2.0,71.42,2.85,0.262,21556.16,259,0,259
HumanEval/145,baseline,gemma-12b:few_shot,6,5,0,11,0.545,86.0,,1.0,2.0,48.68,1.4,0.054,21512.58,617,0,617
HumanEval/145,baseline,gemma-27b:zero_shot,5,5,0,10,0.5,74.0,,1.0,1.91,75.07,1.85,0.4,21512.11,799,0,799
HumanEval/146,baseline,gemma-12b:zero_shot,10,6,0,16,0.625,85.0,,1.0,2.22,61.27,3.77,0.31,15531.01,982,0,982
HumanEval/145,baseline,gemma-27b:cot,6,6,0,12,0.5,77.0,,1.0,1.92,71.48,2.05,0.359,16329.19,240,0,240
HumanEval/146,baseline,gemma-12b:cot,14,2,0,16,0.875,85.0,,1.0,2.22,60.88,4.0,0.271,13794.66,241,0,241
HumanEval/146,baseline,gemma-27b:zero_shot,14,2,0,16,0.875,84.0,,1.0,2.24,63.11,3.92,0.303,13800.62,541,0,541
HumanEval/145,baseline,gemma-27b:few_shot,5,4,0,9,0.556,73.0,,1.0,1.9,77.12,1.75,0.377,15563.74,358,0,358
HumanEval/145,baseline,gemma-27b:scot,7,2,0,9,0.778,73.0,,1.0,1.9,76.9,1.75,0.41,15582.61,261,0,261
HumanEval/146,baseline,gemma-27b:scot,9,3,0,12,0.75,82.0,,1.0,2.23,71.05,3.08,0.429,3136.95,523,0,523
HumanEval/146,baseline,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.259,13863.57,260,0,260
HumanEval/146,baseline,gemma-12b:few_shot,9,3,0,12,0.75,82.0,,1.0,2.31,69.79,3.08,0.392,13884.3,600,0,600
HumanEval/146,baseline,gemma-27b:cot,13,3,0,16,0.812,84.0,,1.0,2.24,63.58,3.92,0.275,9652.06,241,0,241
HumanEval/146,baseline,gemma-27b:few_shot,7,3,0,10,0.7,100.0,,1.0,2.0,53.53,1.54,0.145,3209.23,959,0,959
HumanEval/147,baseline,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,59.05,1.88,0.022,3223.69,1194,0,1194
HumanEval/147,baseline,gemma-12b:few_shot,4,3,0,7,0.571,100.0,,1.0,2.0,60.52,0.82,0.012,2084.32,1605,0,1605
HumanEval/147,baseline,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,711.07,293,0,293
HumanEval/147,baseline,gemma-27b:scot,6,5,0,11,0.545,88.0,,1.0,2.33,74.64,2.59,0.466,718.81,607,0,607
HumanEval/143,baseline,gemma-27b:zero_shot,4,6,0,10,0.4,83.0,,1.0,2.09,73.65,2.7,0.461,21640.88,1105,0,1105
HumanEval/144,baseline,gemma-27b:scot,5,2,0,7,0.714,90.0,,1.0,3.62,67.34,3.85,0.437,21540.96,287,0,287
HumanEval/144,baseline,gemma-27b:cot,13,1,0,14,0.929,92.0,,1.0,1.93,72.21,3.38,0.476,21611.81,266,0,266
HumanEval/141,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.1,50.24,1.95,0.011,40.67,6457,0,6457
HumanEval/141,self_healing,gemma-12b:scot,8,1,0,9,0.889,93.0,,1.0,4.0,43.64,1.68,0.01,37.65,0,0,0
HumanEval/141,self_healing,gemma-12b:cot,8,2,0,10,0.8,95.0,,1.0,4.1,41.36,1.91,0.014,43.41,0,0,0
HumanEval/141,self_healing,gemma-12b:few_shot,7,1,0,8,0.875,72.0,,1.0,4.11,66.45,2.77,0.483,45.66,1758,0,1758
HumanEval/141,adversarial,gemma-27b:cot,9,1,0,10,0.9,98.0,,1.0,3.5,44.43,1.64,0.04,26.9,904,0,904
HumanEval/141,adversarial,gemma-27b:zero_shot,8,0,0,8,1.0,78.0,,0.0,4.89,61.85,3.18,0.439,34.52,904,0,904
HumanEval/141,adversarial,gemma-27b:scot,12,0,0,12,1.0,76.0,,0.0,2.77,68.97,2.64,0.523,35.78,353,0,353
HumanEval/141,adversarial,gemma-27b:few_shot,2,0,0,2,1.0,76.0,,0.0,11.67,68.75,2.68,0.395,39.88,1056,0,1056
HumanEval/141,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,5.0,,1.0,9.0,86.49,1.45,0.775,31.85,1075,0,1075
HumanEval/141,self_healing,gemma-27b:scot,7,0,0,7,1.0,77.0,,0.0,4.78,67.27,3.41,0.392,27.01,0,0,0
HumanEval/142,adversarial,gemma-12b:zero_shot,5,5,0,10,0.5,79.0,,1.0,2.67,61.77,2.63,0.484,22.06,1540,0,1540
HumanEval/141,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,6.0,,1.0,9.0,86.11,1.5,0.748,31.43,1540,0,1540
HumanEval/142,adversarial,gemma-12b:cot,3,7,0,10,0.3,74.0,,1.0,2.33,70.94,2.16,0.607,24.5,0,0,0
HumanEval/141,self_healing,gemma-27b:cot,9,2,0,11,0.818,97.0,,1.0,4.0,40.21,2.05,0.018,60.57,239,0,239
HumanEval/142,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.25,1.0,0.958,21.68,1171,0,1171
HumanEval/142,adversarial,gemma-12b:scot,2,8,0,10,0.2,74.0,,1.0,2.33,70.52,2.21,0.601,24.88,1171,0,1171
HumanEval/142,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.01,1.0,0.949,21.4,3928,0,3928
HumanEval/142,self_healing,gemma-12b:cot,2,8,0,10,0.2,100.0,,1.0,2.0,48.19,1.11,0.036,41.65,7386,0,7386
HumanEval/142,self_healing,gemma-12b:zero_shot,3,7,0,10,0.3,74.0,,1.0,2.33,64.84,2.16,0.489,44.77,0,0,0
HumanEval/142,self_healing,gemma-12b:scot,2,9,0,11,0.182,74.0,,1.0,2.25,64.69,2.79,0.448,45.42,1615,0,1615
HumanEval/142,adversarial,gemma-27b:zero_shot,6,8,0,14,0.429,81.0,,1.0,2.47,62.5,3.0,0.471,30.56,0,0,0
HumanEval/142,adversarial,gemma-27b:cot,5,9,0,14,0.357,100.0,,1.0,2.0,43.32,1.53,0.048,27.98,0,0,0
HumanEval/142,adversarial,gemma-27b:scot,4,7,0,11,0.364,74.0,,1.0,2.17,68.8,2.21,0.599,38.54,294,0,294
HumanEval/142,adversarial,gemma-27b:few_shot,5,7,0,12,0.417,80.0,,1.0,2.54,62.65,2.79,0.485,32.65,391,0,391
HumanEval/142,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,10.0,,1.0,4.0,89.57,1.0,0.964,27.86,1331,0,1331
HumanEval/143,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.11,52.69,2.15,0.034,23.02,4138,0,4138
HumanEval/142,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,10.0,,1.0,5.0,88.25,1.0,0.958,27.34,4138,0,4138
HumanEval/142,self_healing,gemma-27b:cot,6,6,0,12,0.5,100.0,,1.0,2.17,42.98,1.89,0.131,53.54,4138,0,4138
HumanEval/143,adversarial,gemma-12b:cot,6,6,0,12,0.5,94.0,,1.0,2.21,75.13,2.6,0.438,21.44,1601,0,1601
HumanEval/143,adversarial,gemma-12b:scot,3,7,0,10,0.3,93.0,,1.0,2.25,77.33,2.4,0.5,23.63,1601,0,1601
HumanEval/143,adversarial,gemma-12b:few_shot,3,9,0,12,0.25,94.0,,1.0,2.08,75.54,2.6,0.453,21.56,0,0,0
HumanEval/142,self_healing,gemma-27b:scot,4,7,0,11,0.364,74.0,,1.0,2.25,69.18,2.16,0.541,65.99,0,0,0
HumanEval/143,self_healing,gemma-12b:cot,7,6,0,13,0.538,92.0,,1.0,2.2,74.06,2.7,0.424,30.61,6919,0,6919
HumanEval/143,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.14,56.1,1.85,0.04,35.38,6919,0,6919
HumanEval/143,self_healing,gemma-12b:few_shot,3,6,0,9,0.333,93.0,,1.0,2.27,78.44,2.3,0.487,31.4,1044,0,1044
HumanEval/143,self_healing,gemma-12b:scot,4,7,0,11,0.364,94.0,,1.0,2.29,73.42,2.7,0.421,35.65,1044,0,1044
HumanEval/143,adversarial,gemma-27b:cot,5,8,0,13,0.385,62.0,,1.0,2.36,42.99,2.15,0.009,23.32,1145,0,1145
HumanEval/143,adversarial,gemma-27b:zero_shot,8,6,0,14,0.571,86.0,,1.0,2.0,69.36,3.2,0.401,26.93,1524,0,1524
HumanEval/143,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,93.0,,1.0,2.09,77.73,2.4,0.488,24.41,0,0,0
HumanEval/143,adversarial,gemma-27b:scot,5,4,0,9,0.556,69.0,,1.0,2.64,72.21,2.85,0.477,33.55,282,0,282
HumanEval/143,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,8.0,,1.0,3.0,82.47,1.8,0.718,22.59,2911,0,2911
HumanEval/143,self_healing,gemma-27b:zero_shot,9,5,0,14,0.643,87.0,,1.0,2.44,67.83,3.25,0.404,54.45,4242,0,4242
HumanEval/144,adversarial,gemma-12b:zero_shot,6,0,0,6,1.0,94.0,,0.0,6.0,61.02,4.38,0.35,18.89,4242,0,4242
HumanEval/143,self_healing,gemma-27b:scot,10,2,0,12,0.833,82.0,,1.0,2.15,70.59,3.0,0.454,59.04,1488,0,1488
HumanEval/143,self_healing,gemma-27b:cot,19,4,0,23,0.826,90.0,,1.0,2.28,60.4,4.15,0.343,66.77,0,0,0
HumanEval/144,adversarial,gemma-12b:cot,11,3,0,14,0.786,93.0,,1.0,2.0,69.86,3.46,0.455,20.67,495,0,495
HumanEval/144,adversarial,gemma-12b:scot,5,1,0,6,0.833,88.0,,1.0,4.25,68.13,3.62,0.417,23.07,495,0,495
HumanEval/144,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,27.0,,1.0,1.0,86.7,1.15,0.881,18.95,0,0,0
HumanEval/144,self_healing,gemma-12b:cot,4,1,0,5,0.8,88.0,,1.0,5.0,68.6,3.46,0.46,40.71,7274,0,7274
HumanEval/144,self_healing,gemma-12b:zero_shot,2,1,0,3,0.667,88.0,,1.0,14.2,54.27,5.31,0.308,46.74,7274,0,7274
HumanEval/144,self_healing,gemma-12b:scot,9,1,0,10,0.9,91.0,,1.0,2.0,76.02,2.85,0.504,40.73,9256,0,9256
HumanEval/144,self_healing,gemma-12b:few_shot,10,1,0,11,0.909,92.0,,1.0,2.0,75.49,3.08,0.476,36.68,0,0,0
HumanEval/144,adversarial,gemma-27b:cot,6,1,0,7,0.857,97.0,,1.0,4.71,44.72,2.62,0.063,23.1,1336,0,1336
HumanEval/144,adversarial,gemma-27b:zero_shot,14,1,0,15,0.933,93.0,,1.0,1.94,70.93,3.54,0.456,25.66,1336,0,1336
HumanEval/144,adversarial,gemma-27b:few_shot,5,2,0,7,0.714,89.0,,1.0,4.12,68.17,3.77,0.45,27.88,276,0,276
HumanEval/144,adversarial,gemma-27b:scot,3,4,0,7,0.429,76.0,,1.0,3.88,68.9,3.54,0.467,33.25,276,0,276
HumanEval/144,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,27.0,,1.0,1.0,86.7,1.15,0.881,27.97,1234,0,1234
HumanEval/144,self_healing,gemma-27b:scot,7,0,0,7,1.0,93.0,,0.0,4.0,72.1,5.0,0.321,26.18,276,0,276
HumanEval/144,self_healing,gemma-27b:cot,18,0,0,18,1.0,94.0,,0.0,1.95,67.39,4.0,0.416,37.61,0,0,0
HumanEval/144,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,27.0,,1.0,1.0,86.7,1.15,0.881,26.7,0,0,0
HumanEval/145,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.65,49.42,2.75,0.05,21.54,585,0,585
HumanEval/145,adversarial,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.87,2.0,0.359,20.88,248,0,248
HumanEval/145,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,2.5,75.57,1.4,0.119,20.76,248,0,248
HumanEval/145,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,26.25,0,0,0
HumanEval/145,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,23.21,5017,0,5017
HumanEval/145,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.71,52.37,2.3,0.062,43.71,5017,0,5017
HumanEval/145,self_healing,gemma-12b:cot,9,2,0,11,0.818,76.0,,1.0,2.0,71.69,2.0,0.35,41.13,0,0,0
HumanEval/145,self_healing,gemma-12b:scot,7,3,0,10,0.7,75.0,,1.0,2.0,73.18,1.9,0.369,44.75,0,0,0
HumanEval/145,adversarial,gemma-27b:zero_shot,8,5,0,13,0.615,78.0,,1.0,1.93,71.09,2.15,0.353,26.59,595,0,595
HumanEval/145,adversarial,gemma-27b:cot,5,8,0,13,0.385,100.0,,1.0,2.0,47.78,1.35,0.026,24.48,595,0,595
HumanEval/145,adversarial,gemma-27b:scot,5,6,0,11,0.455,76.0,,1.0,1.92,74.06,1.95,0.373,31.78,597,0,597
HumanEval/145,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,74.0,,1.0,1.91,75.66,1.85,0.361,26.33,597,0,597
HumanEval/145,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,31.18,1580,0,1580
HumanEval/145,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,14.0,,1.0,1.0,95.12,0.8,0.631,27.21,2240,0,2240
HumanEval/146,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.08,53.42,4.38,0.074,24.14,1624,0,1624
HumanEval/146,adversarial,gemma-12b:cot,14,2,0,16,0.875,85.0,,1.0,2.18,63.82,3.85,0.313,19.96,1117,0,1117
HumanEval/145,self_healing,gemma-27b:cot,8,6,0,14,0.571,78.0,,1.0,1.93,70.03,2.25,0.325,63.84,1117,0,1117
HumanEval/145,self_healing,gemma-27b:scot,4,5,0,9,0.444,73.0,,1.0,2.2,73.62,1.9,0.379,68.12,1999,0,1999
HumanEval/146,adversarial,gemma-12b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.373,26.85,1999,0,1999
HumanEval/146,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,10.0,,1.0,6.0,90.02,1.38,0.709,21.53,1999,0,1999
HumanEval/146,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.06,55.26,2.69,0.076,38.13,1708,0,1708
HumanEval/146,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,11.0,,1.0,5.0,91.59,1.31,0.756,22.68,4657,0,4657
HumanEval/146,self_healing,gemma-12b:cot,10,2,0,12,0.833,83.0,,1.0,2.29,66.55,3.31,0.318,35.34,1446,0,1446
HumanEval/146,self_healing,gemma-12b:scot,9,3,0,12,0.75,83.0,,1.0,2.29,66.85,3.31,0.313,37.67,2529,0,2529
HumanEval/146,adversarial,gemma-27b:zero_shot,6,3,0,9,0.667,80.0,,1.0,3.6,62.77,3.77,0.309,27.55,794,0,794
HumanEval/146,adversarial,gemma-27b:cot,14,3,0,17,0.824,100.0,,1.0,1.94,45.9,2.77,0.096,25.26,794,0,794
HumanEval/146,adversarial,gemma-27b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.332,29.56,771,0,771
HumanEval/146,adversarial,gemma-27b:scot,7,4,0,11,0.636,81.0,,1.0,2.25,71.68,2.92,0.448,35.41,1001,0,1001
HumanEval/146,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,12.0,,1.0,5.0,93.12,1.15,0.816,29.32,847,0,847
HumanEval/146,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,12.0,,1.0,5.0,93.12,1.15,0.816,22.28,2212,0,2212
HumanEval/147,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,1.87,58.78,2.0,0.011,22.0,0,0,0
HumanEval/146,self_healing,gemma-27b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.112,54.51,1121,0,1121
HumanEval/147,adversarial,gemma-12b:cot,4,7,0,11,0.364,88.0,,1.0,2.38,72.26,2.71,0.428,21.03,0,0,0
HumanEval/147,adversarial,gemma-12b:scot,4,5,0,9,0.444,87.0,,1.0,2.45,75.47,2.41,0.445,23.42,400,0,400
HumanEval/147,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.69,20.74,624,0,624
HumanEval/146,self_healing,gemma-27b:scot,8,2,0,10,0.8,87.0,,1.0,1.75,60.28,5.08,0.348,66.66,1382,0,1382
HumanEval/147,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.69,26.46,0,0,0
HumanEval/147,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.69,20.21,2501,0,2501
HumanEval/147,self_healing,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.0,60.39,1.76,0.011,37.42,0,0,0
HumanEval/147,self_healing,gemma-12b:scot,4,8,0,12,0.333,100.0,,1.0,2.08,61.2,1.59,0.019,38.92,1011,0,1011
HumanEval/147,adversarial,gemma-27b:zero_shot,4,9,0,13,0.308,88.0,,1.0,2.29,72.25,2.82,0.415,29.71,0,0,0
HumanEval/147,adversarial,gemma-27b:few_shot,3,4,0,7,0.429,83.0,,1.0,2.62,76.88,2.71,0.406,27.29,1154,0,1154
HumanEval/147,adversarial,gemma-27b:scot,6,5,0,11,0.545,83.0,,1.0,3.08,68.81,3.65,0.355,42.72,1373,0,1373
HumanEval/147,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.691,35.72,1373,0,1373
HumanEval/147,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,12.0,,1.0,6.0,82.2,1.24,0.69,27.28,2749,0,2749
HumanEval/147,adversarial,gemma-27b:cot,7,9,0,16,0.438,100.0,,1.0,1.88,47.15,2.29,0.02,79.72,2749,0,2749
HumanEval/147,self_healing,gemma-27b:cot,4,8,0,12,0.333,88.0,,1.0,2.31,73.43,2.71,0.43,57.46,2913,0,2913
HumanEval/148,adversarial,gemma-12b:zero_shot,9,3,0,12,0.75,85.0,,1.0,2.14,73.61,2.43,0.506,21.33,0,0,0
HumanEval/148,adversarial,gemma-12b:cot,10,1,0,11,0.909,85.0,,1.0,2.17,76.36,2.29,0.623,21.45,0,0,0
HumanEval/147,self_healing,gemma-27b:scot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.493,55.4,272,0,272
HumanEval/148,adversarial,gemma-12b:scot,5,3,0,8,0.625,85.0,,1.0,2.8,74.56,2.29,0.605,23.94,1303,0,1303
HumanEval/148,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,14.0,,1.0,3.0,81.45,1.19,0.863,20.16,1303,0,1303
HumanEval/148,self_healing,gemma-12b:zero_shot,0,0,0,0,0.0,12.0,,1.0,4.0,83.72,1.29,0.865,22.43,0,0,0
HumanEval/148,self_healing,gemma-12b:cot,0,5,0,5,0.0,30.0,,1.0,5.6,66.14,1.62,0.027,37.01,1989,0,1989
HumanEval/148,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,13.0,,1.0,4.0,80.41,1.19,0.899,27.26,0,0,0
HumanEval/148,adversarial,gemma-27b:zero_shot,8,4,0,12,0.667,85.0,,1.0,2.15,75.23,2.38,0.569,28.42,0,0,0
HumanEval/148,self_healing,gemma-12b:scot,6,4,0,10,0.6,84.0,,1.0,2.17,75.93,2.24,0.538,39.74,279,0,279
HumanEval/148,adversarial,gemma-27b:cot,5,1,0,6,0.833,88.0,,1.0,4.83,46.15,1.48,0.025,23.57,279,0,279
HumanEval/148,adversarial,gemma-27b:scot,8,2,0,10,0.8,84.0,,1.0,2.18,77.49,2.19,0.61,36.59,1333,0,1333
HumanEval/148,adversarial,gemma-27b:few_shot,6,4,0,10,0.6,83.0,,1.0,2.09,78.04,2.24,0.611,31.69,1333,0,1333
HumanEval/148,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,11.0,,1.0,5.0,83.03,1.29,0.845,28.09,2088,0,2088
HumanEval/149,adversarial,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,60.81,1.43,0.065,21.39,3040,0,3040
HumanEval/148,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,13.0,,1.0,4.0,80.41,1.19,0.905,26.09,3040,0,3040
HumanEval/148,self_healing,gemma-27b:cot,5,1,0,6,0.833,75.0,,1.0,5.14,68.16,2.76,0.518,60.08,3164,0,3164
HumanEval/149,adversarial,gemma-12b:cot,0,0,1,1,0.0,,,1.0,2.0,60.39,1.43,0.043,23.63,0,0,0
HumanEval/149,adversarial,gemma-12b:scot,7,1,0,8,0.875,75.0,,1.0,2.2,81.59,1.71,0.562,22.52,0,0,0
HumanEval/148,self_healing,gemma-27b:scot,8,2,0,10,0.8,83.0,,1.0,2.09,77.89,2.19,0.626,61.66,2033,0,2033
HumanEval/149,adversarial,gemma-12b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,54.68,0.86,0.819,21.71,2033,0,2033
HumanEval/149,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,2.0,62.28,1.33,0.065,33.66,3304,0,3304
HumanEval/149,self_healing,gemma-12b:cot,8,2,0,10,0.8,77.0,,1.0,2.09,80.66,1.86,0.515,34.2,4367,0,4367
HumanEval/149,self_healing,gemma-12b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,54.68,0.86,0.819,23.99,0,0,0
HumanEval/149,self_healing,gemma-12b:scot,9,1,0,10,0.9,77.0,,1.0,2.09,77.67,2.33,0.445,34.8,1449,0,1449
HumanEval/149,adversarial,gemma-27b:cot,9,4,0,13,0.692,100.0,,1.0,2.0,51.01,1.29,0.055,21.54,299,0,299
HumanEval/149,adversarial,gemma-27b:zero_shot,9,3,0,12,0.75,80.0,,1.0,2.23,76.67,2.14,0.497,26.55,805,0,805
HumanEval/149,adversarial,gemma-27b:scot,9,2,0,11,0.818,79.0,,1.0,2.17,78.63,2.0,0.51,32.88,320,0,320
HumanEval/149,adversarial,gemma-27b:few_shot,8,0,0,8,1.0,78.0,,0.0,2.78,78.32,2.0,0.475,26.04,978,0,978
HumanEval/149,self_healing,gemma-27b:zero_shot,0,0,0,0,0.0,21.0,,1.0,3.0,54.68,0.86,0.819,27.51,996,0,996
HumanEval/149,self_healing,gemma-27b:few_shot,0,0,0,0,0.0,21.0,,1.0,3.0,54.68,0.86,0.819,21.24,2510,0,2510
HumanEval/150,adversarial,gemma-12b:zero_shot,4,0,0,4,1.0,93.0,,0.25,4.57,70.15,4.1,0.281,20.63,302,0,302
HumanEval/149,self_healing,gemma-27b:cot,10,3,0,13,0.769,80.0,,1.0,2.07,77.03,2.14,0.489,53.88,2866,0,2866
HumanEval/150,adversarial,gemma-12b:cot,3,1,0,4,0.75,75.0,,1.0,7.5,53.24,6.4,0.262,22.76,0,0,0
HumanEval/150,adversarial,gemma-12b:scot,8,1,0,9,0.889,94.0,,1.0,2.75,64.89,4.5,0.025,22.1,0,0,0
HumanEval/149,self_healing,gemma-27b:scot,8,4,0,12,0.667,79.0,,1.0,2.08,78.24,2.05,0.495,58.06,1125,0,1125
HumanEval/150,adversarial,gemma-12b:few_shot,7,0,0,7,1.0,93.0,,0.25,3.56,70.62,3.9,0.335,21.14,0,0,0
HumanEval/150,self_healing,gemma-12b:scot,7,0,0,7,1.0,94.0,,0.25,3.2,66.1,4.3,0.251,13.75,1030,0,1030
HumanEval/150,self_healing,gemma-12b:few_shot,3,0,0,3,1.0,92.0,,0.25,3.8,74.95,3.2,0.398,12.01,1345,0,1345
HumanEval/150,self_healing,gemma-12b:cot,9,0,0,9,1.0,94.0,,0.25,2.82,63.88,5.4,0.236,24.31,1033,0,1033
HumanEval/150,self_healing,gemma-12b:zero_shot,0,0,1,1,0.0,,,1.0,4.86,66.64,3.5,0.092,37.59,163,0,163
