task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,elapsed_s,prompt_tokens,completion_tokens,total_tokens
HumanEval/160,hybrid,cot:gemma-4b,0,0,1,1,0.0,,,1.0,2.0,88.36,1.85,0.041,91.56,1811.0,0.0,1811.0
HumanEval/161,baseline,cot:gemma-4b,19,2,0,21,0.905,100.0,,1.0,2.0,90.54,1.58,0.064,69.44,216.0,0.0,216.0
HumanEval/161,hybrid,cot:gemma-4b,11,3,0,14,0.786,82.0,,1.0,2.31,66.52,2.74,0.324,95.19,1531.0,0.0,1531.0
HumanEval/161,swarm,cot:gemma-4b,7,2,0,9,0.778,79.0,,1.0,2.4,74.26,2.21,0.446,95.96,1365.0,0.0,1365.0
HumanEval/162,baseline,cot:gemma-4b,2,10,0,12,0.167,84.0,,1.0,2.0,70.52,3.36,0.23,90.04,190.0,0.0,190.0
HumanEval/162,swarm,cot:gemma-4b,2,0,0,2,1.0,67.0,,0.0,2.0,96.16,1.36,0.663,889.1,1080.0,0.0,1080.0
HumanEval/162,hybrid,cot:gemma-4b,5,12,0,17,0.294,87.0,,1.0,2.0,63.44,4.27,0.227,893.13,1605.0,0.0,1605.0
HumanEval/163,baseline,cot:gemma-4b,7,7,0,14,0.5,96.0,,1.0,2.53,63.61,5.09,0.244,85.37,208.0,0.0,208.0
HumanEval/163,hybrid,cot:gemma-4b,4,6,0,10,0.4,86.0,,1.0,3.0,65.89,4.27,0.268,121.66,1536.0,0.0,1536.0
HumanEval/163,swarm,cot:gemma-4b,3,3,0,6,0.5,94.0,,1.0,2.43,80.27,2.91,0.399,127.03,1351.0,0.0,1351.0
HumanEval/141,coa,gemma-4b:few_shot,3,2,0,5,0.6,70.0,,1.0,2.8,57.16,2.14,0.016,15.57,6784.0,2344.0,9128.0
HumanEval/141,coa,gemma-4b:cot,11,1,0,12,0.917,42.0,,1.0,3.05,59.42,6.09,0.279,20.39,945.0,111.0,1056.0
HumanEval/141,hybrid,gemma-4b:cot,12,2,0,14,0.857,69.0,,1.0,2.53,66.62,2.82,0.453,35.02,3540.0,1216.0,4756.0
HumanEval/141,coa,gemma-4b:scot,26,5,0,31,0.839,46.0,,1.0,3.11,55.45,11.5,0.139,39.74,6597.0,3321.0,9918.0
HumanEval/141,hybrid,gemma-4b:few_shot,16,2,0,18,0.889,83.0,,1.0,3.38,50.13,4.59,0.321,41.18,2469.0,0.0,2469.0
HumanEval/142,actor_critic,gemma-4b:cot,3,10,0,13,0.231,76.0,,1.0,2.79,60.79,2.89,0.454,16.1,1017.0,0.0,1017.0
HumanEval/142,actor_critic,gemma-4b:few_shot,1,7,0,8,0.125,70.0,,1.0,2.33,74.47,1.79,0.609,12.97,684.0,0.0,684.0
HumanEval/142,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,93.0,,0.8,2.0,66.92,0.58,0.049,13.89,506.0,0.0,506.0
HumanEval/142,swarm,gemma-4b:few_shot,0,1,0,1,0.0,100.0,,1.0,2.0,69.9,0.32,0.061,19.44,1727.0,255.0,1982.0
HumanEval/142,swarm,gemma-4b:zero_shot,2,6,0,8,0.25,71.0,,1.0,2.33,76.43,1.84,0.675,27.69,1881.0,0.0,1881.0
HumanEval/142,actor_critic,gemma-4b:zero_shot,3,11,0,14,0.214,76.0,,1.0,2.2,65.81,2.42,0.501,38.74,3021.0,9.0,3030.0
HumanEval/142,swarm,gemma-4b:cot,8,8,0,16,0.5,60.0,,1.0,3.5,85.25,2.05,0.715,33.22,1752.0,253.0,2005.0
HumanEval/142,swarm,gemma-4b:scot,2,3,0,5,0.4,67.0,,1.0,2.5,80.89,1.53,0.729,31.14,5487.0,782.0,6269.0
HumanEval/142,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,39.0,,1.0,3.5,72.4,3.26,0.44,25.42,5767.0,782.0,6549.0
HumanEval/142,actor_critic,gemma-4b:scot,2,7,0,9,0.222,71.0,,1.0,2.3,74.37,2.79,0.468,40.83,833.0,0.0,833.0
HumanEval/142,atomic_swarm,gemma-4b:scot,1,1,0,2,0.5,38.0,,1.0,3.5,72.42,3.26,0.441,19.83,299.0,0.0,299.0
HumanEval/142,coa,gemma-4b:few_shot,2,3,0,5,0.4,84.0,,1.0,2.0,73.52,1.32,0.022,11.45,1658.0,0.0,1658.0
HumanEval/142,coa,gemma-4b:zero_shot,2,2,0,4,0.5,87.0,,1.0,2.0,74.68,1.37,0.02,12.65,1884.0,0.0,1884.0
HumanEval/142,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,88.0,,0.8,2.0,68.08,0.53,0.06,33.74,398.0,0.0,398.0
HumanEval/142,hybrid,gemma-4b:zero_shot,3,11,0,14,0.214,76.0,,1.0,2.2,68.8,2.42,0.552,23.17,1772.0,0.0,1772.0
HumanEval/142,coa,gemma-4b:cot,2,1,0,3,0.667,85.0,,1.0,2.0,74.76,1.37,0.027,33.25,938.0,0.0,938.0
HumanEval/142,coa,gemma-4b:scot,1,5,0,6,0.167,55.0,,1.0,2.5,67.68,4.37,0.334,38.73,3354.0,587.0,3941.0
HumanEval/142,hybrid,gemma-4b:cot,2,11,0,13,0.154,75.0,,1.0,2.21,65.91,2.32,0.502,28.17,1772.0,0.0,1772.0
HumanEval/142,hybrid,gemma-4b:scot,2,7,0,9,0.222,71.0,,1.0,2.3,70.25,3.05,0.428,32.87,5002.0,279.0,5281.0
HumanEval/142,hybrid,gemma-4b:few_shot,1,7,0,8,0.125,70.0,,1.0,2.33,77.2,1.79,0.641,29.15,1950.0,2.0,1952.0
HumanEval/142,consensus,gemma-4b:cot,1,7,0,8,0.125,70.0,,1.0,2.33,71.95,1.79,0.571,59.93,4322.0,2.0,4324.0
HumanEval/142,consensus,gemma-4b:zero_shot,2,14,0,16,0.125,78.0,,1.0,2.18,63.3,2.68,0.47,62.33,7084.0,185.0,7269.0
HumanEval/142,consensus,gemma-4b:few_shot,1,6,0,7,0.143,69.0,,1.0,2.38,72.69,1.68,0.569,56.21,2085.0,0.0,2085.0
HumanEval/143,actor_critic,gemma-4b:zero_shot,9,8,0,17,0.529,95.0,,1.0,2.2,66.38,3.3,0.368,13.06,3728.0,1675.0,5403.0
HumanEval/143,actor_critic,gemma-4b:scot,9,1,0,10,0.9,94.0,,1.0,2.25,72.02,3.6,0.352,14.34,958.0,0.0,958.0
HumanEval/143,actor_critic,gemma-4b:cot,12,7,0,19,0.632,96.0,,1.0,2.14,67.54,3.5,0.373,15.28,894.0,0.0,894.0
HumanEval/143,actor_critic,gemma-4b:few_shot,15,3,0,18,0.833,97.0,,1.0,3.55,50.13,5.4,0.288,15.96,1703.0,0.0,1703.0
HumanEval/143,swarm,gemma-4b:zero_shot,5,2,0,7,0.714,93.0,,1.0,2.33,79.31,2.3,0.539,20.55,1512.0,0.0,1512.0
HumanEval/143,swarm,gemma-4b:cot,3,5,0,8,0.375,94.0,,1.0,2.3,78.15,2.4,0.525,21.85,954.0,0.0,954.0
HumanEval/143,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,92.0,,1.0,2.0,70.19,0.4,0.064,12.65,1550.0,0.0,1550.0
HumanEval/143,swarm,gemma-4b:scot,3,5,0,8,0.375,94.0,,1.0,2.3,78.15,2.4,0.527,25.4,3239.0,0.0,3239.0
HumanEval/143,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,44.0,,0.0,2.88,69.87,5.05,0.356,17.66,4049.0,0.0,4049.0
HumanEval/143,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,57.0,,0.0,2.67,75.54,3.5,0.482,17.04,268.0,0.0,268.0
HumanEval/143,swarm,gemma-4b:few_shot,2,3,0,5,0.4,93.0,,1.0,2.43,52.77,1.3,0.074,20.87,873.0,0.0,873.0
HumanEval/143,atomic_swarm,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.326,21.84,494.0,0.0,494.0
HumanEval/142,consensus,gemma-4b:scot,0,0,0,0,0.0,12.0,,1.0,0.0,100.0,0.05,0.01,120.09,0.0,0.0,0.0
HumanEval/143,hybrid,gemma-4b:cot,0,0,1,1,0.0,,,1.0,2.5,84.35,2.8,0.565,19.06,1592.0,0.0,1592.0
HumanEval/143,coa,gemma-4b:zero_shot,8,4,0,12,0.667,51.0,,1.0,2.33,53.17,2.95,0.034,32.45,2759.0,0.0,2759.0
HumanEval/143,coa,gemma-4b:cot,7,3,0,10,0.7,56.0,,1.0,2.41,62.8,6.0,0.289,35.76,563.0,0.0,563.0
HumanEval/143,coa,gemma-4b:scot,5,3,0,8,0.625,52.0,,1.0,2.47,65.22,6.35,0.268,35.66,291.0,0.0,291.0
HumanEval/143,coa,gemma-4b:few_shot,9,2,0,11,0.818,64.0,,1.0,2.21,60.59,6.3,0.258,37.68,1809.0,0.0,1809.0
HumanEval/143,consensus,gemma-4b:scot,16,6,0,22,0.727,96.0,,1.0,2.12,68.51,5.15,0.288,44.31,3730.0,0.0,3730.0
HumanEval/143,hybrid,gemma-4b:zero_shot,7,11,0,18,0.389,95.0,,1.0,2.05,68.43,3.35,0.376,45.71,2586.0,470.0,3056.0
HumanEval/143,consensus,gemma-4b:cot,8,6,0,14,0.571,95.0,,1.0,2.19,71.96,2.95,0.419,60.53,5316.0,470.0,5786.0
HumanEval/143,hybrid,gemma-4b:scot,7,4,0,11,0.636,94.0,,1.0,2.23,72.73,3.2,0.4,27.12,2653.0,819.0,3472.0
HumanEval/143,hybrid,gemma-4b:few_shot,13,5,0,18,0.722,96.0,,1.0,3.0,54.81,4.8,0.3,71.26,5478.0,1356.0,6834.0
HumanEval/144,actor_critic,gemma-4b:zero_shot,7,4,0,11,0.636,91.0,,1.0,2.42,71.31,3.62,0.459,11.26,1238.0,0.0,1238.0
HumanEval/144,actor_critic,gemma-4b:cot,4,5,0,9,0.444,89.0,,1.0,3.1,69.3,3.77,0.447,11.92,2207.0,0.0,2207.0
HumanEval/143,consensus,gemma-4b:few_shot,18,4,0,22,0.818,96.0,,1.0,2.12,60.79,4.25,0.345,128.15,2629.0,0.0,2629.0
HumanEval/143,consensus,gemma-4b:zero_shot,12,5,0,17,0.706,95.0,,1.0,2.06,69.37,3.25,0.393,141.06,6756.0,8192.0,14948.0
HumanEval/144,swarm,gemma-4b:zero_shot,4,1,0,5,0.8,89.0,,1.0,2.0,84.2,2.31,0.611,19.94,6377.0,24576.0,30953.0
HumanEval/144,swarm,gemma-4b:few_shot,1,0,0,1,1.0,71.0,,0.0,1.75,89.62,1.15,0.081,14.17,7899.0,26164.0,34063.0
HumanEval/144,swarm,gemma-4b:cot,4,2,0,6,0.667,91.0,,1.0,2.0,78.51,2.92,0.536,22.85,9010.0,26164.0,35174.0
HumanEval/144,swarm,gemma-4b:scot,4,2,0,6,0.667,82.0,,1.0,2.29,80.81,2.46,0.594,22.29,1274.0,0.0,1274.0
HumanEval/144,atomic_swarm,gemma-4b:zero_shot,1,2,0,3,0.333,81.0,,1.0,2.25,84.42,2.31,0.663,13.32,480.0,0.0,480.0
HumanEval/144,actor_critic,gemma-4b:scot,4,4,0,8,0.5,86.0,,1.0,3.0,73.64,4.69,0.338,45.83,1439.0,0.0,1439.0
HumanEval/144,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,65.0,,1.0,2.0,81.2,3.54,0.467,15.5,2594.0,0.0,2594.0
HumanEval/144,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,81.0,,0.25,5.0,52.11,1.69,0.091,13.49,380.0,0.0,380.0
HumanEval/144,atomic_swarm,gemma-4b:scot,1,2,0,3,0.333,72.0,,1.0,1.6,74.06,3.77,0.379,16.77,281.0,0.0,281.0
HumanEval/144,coa,gemma-4b:zero_shot,5,1,0,6,0.833,91.0,,1.0,2.56,68.85,2.38,0.049,11.31,1301.0,0.0,1301.0
HumanEval/144,actor_critic,gemma-4b:few_shot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.057,58.72,19301.0,16383.0,35684.0
HumanEval/144,consensus,gemma-4b:zero_shot,11,4,0,15,0.733,94.0,,1.0,1.94,70.21,3.92,0.433,30.46,1967.0,0.0,1967.0
HumanEval/144,consensus,gemma-4b:cot,2,2,0,4,0.5,81.0,,1.0,4.6,73.34,3.08,0.507,27.98,4092.0,0.0,4092.0
HumanEval/144,hybrid,gemma-4b:few_shot,12,2,0,14,0.857,94.0,,1.0,2.94,60.38,5.69,0.32,28.01,2921.0,0.0,2921.0
HumanEval/144,hybrid,gemma-4b:cot,7,2,0,9,0.778,78.0,,1.0,4.5,55.37,5.46,0.328,43.66,2381.0,210.0,2591.0
HumanEval/144,hybrid,gemma-4b:scot,1,2,0,3,0.333,80.0,,1.0,4.75,77.93,3.46,0.399,43.82,1581.0,2.0,1583.0
HumanEval/144,consensus,gemma-4b:scot,2,3,0,5,0.4,81.0,,1.0,3.83,76.12,4.08,0.383,75.65,3215.0,407.0,3622.0
HumanEval/144,coa,gemma-4b:few_shot,4,0,0,4,1.0,76.0,,0.25,3.14,71.27,2.08,0.09,72.38,384.0,0.0,384.0
HumanEval/144,coa,gemma-4b:cot,6,3,0,9,0.667,67.0,,1.0,2.15,70.07,6.77,0.29,86.32,1632.0,919.0,2551.0
HumanEval/144,coa,gemma-4b:scot,8,1,0,9,0.889,83.0,,1.0,2.92,67.26,7.77,0.236,85.43,535.0,205.0,740.0
HumanEval/144,consensus,gemma-4b:few_shot,4,1,0,5,0.8,100.0,,1.0,4.8,50.2,1.85,0.039,96.51,1611.0,408.0,2019.0
HumanEval/144,hybrid,gemma-4b:zero_shot,11,6,0,17,0.647,94.0,,1.0,1.84,65.66,4.08,0.391,86.07,1601.0,0.0,1601.0
HumanEval/145,actor_critic,gemma-4b:cot,3,7,0,10,0.3,74.0,,1.0,1.91,74.72,1.85,0.356,11.77,1275.0,400.0,1675.0
HumanEval/145,actor_critic,gemma-4b:few_shot,11,5,0,16,0.688,85.0,,1.0,2.26,59.54,3.3,0.243,15.79,4236.0,8644.0,12880.0
HumanEval/145,actor_critic,gemma-4b:scot,1,4,0,5,0.2,67.0,,1.0,1.83,83.13,1.35,0.482,21.45,640.0,0.0,640.0
HumanEval/145,swarm,gemma-4b:cot,1,4,0,5,0.2,68.0,,1.0,1.83,82.8,1.4,0.474,20.21,2187.0,0.0,2187.0
HumanEval/145,swarm,gemma-4b:zero_shot,4,2,0,6,0.667,69.0,,1.0,1.86,81.76,1.5,0.462,23.21,1443.0,0.0,1443.0
HumanEval/145,swarm,gemma-4b:few_shot,1,0,0,1,1.0,47.0,,0.0,2.0,81.86,0.2,0.139,17.21,2593.0,0.0,2593.0
HumanEval/145,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,95.0,,0.0,2.33,64.87,0.45,0.031,17.65,3834.0,0.0,3834.0
HumanEval/145,swarm,gemma-4b:scot,3,2,0,5,0.6,68.0,,1.0,1.83,83.1,1.4,0.49,24.88,3207.0,0.0,3207.0
HumanEval/145,atomic_swarm,gemma-4b:zero_shot,3,1,0,4,0.75,57.0,,1.0,1.67,80.0,2.25,0.384,19.75,3207.0,0.0,3207.0
HumanEval/145,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,47.0,,1.0,1.5,78.08,2.95,0.306,19.94,3443.0,0.0,3443.0
HumanEval/145,atomic_swarm,gemma-4b:scot,1,1,0,2,0.5,39.0,,1.0,1.75,81.62,1.7,0.43,19.0,3698.0,0.0,3698.0
HumanEval/145,consensus,gemma-4b:zero_shot,3,6,0,9,0.333,73.0,,1.0,1.9,75.51,1.75,0.378,30.5,2079.0,0.0,2079.0
HumanEval/145,actor_critic,gemma-4b:zero_shot,7,5,0,12,0.583,77.0,,1.0,1.92,71.61,2.05,0.348,68.55,821.0,0.0,821.0
HumanEval/145,consensus,gemma-4b:scot,3,7,0,10,0.3,74.0,,1.0,1.91,74.41,1.85,0.357,34.62,2950.0,0.0,2950.0
HumanEval/145,coa,gemma-4b:few_shot,4,1,0,5,0.8,88.0,,1.0,2.0,74.11,1.15,0.017,31.91,4935.0,0.0,4935.0
HumanEval/145,coa,gemma-4b:cot,2,3,0,5,0.4,51.0,,1.0,1.92,72.82,3.3,0.262,35.26,1495.0,0.0,1495.0
HumanEval/145,coa,gemma-4b:zero_shot,7,1,0,8,0.875,97.0,,1.0,2.0,71.92,1.3,0.028,36.82,1495.0,0.0,1495.0
HumanEval/145,coa,gemma-4b:scot,7,6,0,13,0.538,73.0,,1.0,1.95,67.2,4.1,0.214,38.91,502.0,0.0,502.0
HumanEval/145,hybrid,gemma-4b:cot,0,1,0,1,0.0,38.0,,1.0,7.5,77.39,1.55,0.414,24.3,1720.0,601.0,2321.0
HumanEval/145,hybrid,gemma-4b:zero_shot,2,9,0,11,0.182,76.0,,1.0,1.92,72.76,1.95,0.328,48.8,2040.0,852.0,2892.0
HumanEval/145,consensus,gemma-4b:cot,2,6,0,8,0.25,72.0,,1.0,1.89,78.19,1.65,0.401,58.31,5125.0,1057.0,6182.0
HumanEval/145,hybrid,gemma-4b:scot,1,5,0,6,0.167,69.0,,1.0,1.86,81.3,1.45,0.436,29.01,760.0,264.0,1024.0
HumanEval/145,hybrid,gemma-4b:few_shot,12,5,0,17,0.706,87.0,,1.0,2.7,53.86,3.85,0.215,35.35,4901.0,2109.0,7010.0
HumanEval/146,actor_critic,gemma-4b:zero_shot,11,5,0,16,0.688,84.0,,1.0,2.24,63.33,3.92,0.337,14.57,4635.0,1782.0,6417.0
HumanEval/146,swarm,gemma-4b:zero_shot,7,2,0,9,0.778,80.0,,1.0,2.4,71.04,2.92,0.444,20.4,2838.0,0.0,2838.0
HumanEval/146,actor_critic,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.274,28.08,970.0,0.0,970.0
HumanEval/146,swarm,gemma-4b:cot,0,0,1,1,0.0,,,1.0,3.75,72.57,3.62,0.348,28.5,3050.0,0.0,3050.0
HumanEval/145,consensus,gemma-4b:few_shot,0,0,0,0,0.0,15.0,,1.0,0.0,100.0,0.05,0.005,123.73,0.0,0.0,0.0
HumanEval/146,actor_critic,gemma-4b:cot,12,5,0,17,0.706,85.0,,1.0,2.22,62.22,4.08,0.316,34.48,1283.0,0.0,1283.0
HumanEval/146,atomic_swarm,gemma-4b:few_shot,2,0,0,2,1.0,95.0,,0.5,2.33,65.52,0.69,0.166,11.56,355.0,0.0,355.0
HumanEval/146,swarm,gemma-4b:few_shot,1,0,0,1,1.0,60.0,,0.0,2.5,93.56,1.08,0.114,42.26,198.0,0.0,198.0
HumanEval/146,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,76.0,,0.0,3.0,79.24,2.23,0.586,41.14,377.0,0.0,377.0
HumanEval/146,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,53.0,,0.0,3.8,74.83,3.62,0.357,44.14,237.0,0.0,237.0
HumanEval/146,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,42.0,,0.0,4.0,71.17,5.0,0.277,40.74,1044.0,0.0,1044.0
HumanEval/146,coa,gemma-4b:zero_shot,7,2,0,9,0.778,87.0,,1.0,2.0,63.28,2.92,0.089,13.0,970.0,0.0,970.0
HumanEval/146,coa,gemma-4b:cot,8,3,0,11,0.727,62.0,,1.0,2.47,64.43,5.69,0.261,17.51,2586.0,0.0,2586.0
HumanEval/146,coa,gemma-4b:few_shot,4,0,0,4,1.0,86.0,,0.5,2.0,76.62,1.62,0.087,11.26,2126.0,0.0,2126.0
HumanEval/146,consensus,gemma-4b:few_shot,17,1,0,18,0.944,88.0,,1.0,2.19,57.97,4.77,0.291,35.87,4816.0,0.0,4816.0
HumanEval/146,actor_critic,gemma-4b:few_shot,15,1,0,16,0.938,86.0,,1.0,2.89,52.69,5.46,0.254,75.9,5911.0,0.0,5911.0
HumanEval/146,consensus,gemma-4b:zero_shot,9,2,0,11,0.818,73.0,,1.0,2.83,63.59,3.62,0.3,54.97,3415.0,424.0,3839.0
HumanEval/146,hybrid,gemma-4b:cot,0,0,1,1,0.0,,,1.0,0.0,0.0,0.0,0.256,63.52,2399.0,113.0,2512.0
HumanEval/146,hybrid,gemma-4b:few_shot,13,2,0,15,0.867,60.0,,1.0,5.17,37.85,8.38,0.158,76.72,7367.0,1208.0,8575.0
HumanEval/146,coa,gemma-4b:scot,5,4,0,9,0.556,52.0,,1.0,3.85,60.51,9.85,0.141,98.42,11449.0,1809.0,13258.0
HumanEval/146,swarm,gemma-4b:scot,14,16,0,30,0.467,83.0,,1.0,2.29,62.72,5.08,0.257,153.06,11189.0,1809.0,12998.0
HumanEval/146,consensus,gemma-4b:cot,8,7,0,15,0.533,84.0,,1.0,2.25,64.31,3.77,0.281,124.94,14091.0,2117.0,16208.0
HumanEval/146,consensus,gemma-4b:scot,9,3,0,12,0.75,82.0,,1.0,2.31,67.64,3.31,0.343,123.93,16687.0,2117.0,18804.0
HumanEval/146,hybrid,gemma-4b:scot,7,4,0,11,0.636,81.0,,1.0,2.33,73.12,4.77,0.231,88.54,2530.0,18.0,2548.0
HumanEval/146,hybrid,gemma-4b:zero_shot,11,2,0,13,0.846,77.0,,1.0,2.93,58.8,4.15,0.263,109.27,5426.0,2203.0,7629.0
HumanEval/147,actor_critic,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,14.05,2737.0,391.0,3128.0
HumanEval/147,actor_critic,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.464,14.96,4359.0,543.0,4902.0
HumanEval/147,actor_critic,gemma-4b:few_shot,3,4,0,7,0.429,85.0,,1.0,2.5,79.76,2.12,0.507,14.56,6151.0,1742.0,7893.0
HumanEval/147,swarm,gemma-4b:zero_shot,1,0,0,1,1.0,67.0,,0.0,2.0,81.86,0.24,0.064,16.36,7156.0,1742.0,8898.0
HumanEval/147,swarm,gemma-4b:cot,4,3,0,7,0.571,85.0,,1.0,2.5,79.28,2.18,0.503,22.42,2609.0,8192.0,10801.0
HumanEval/147,swarm,gemma-4b:scot,4,3,0,7,0.571,85.0,,1.0,2.5,79.28,2.18,0.503,24.22,4223.0,8192.0,12415.0
HumanEval/147,atomic_swarm,gemma-4b:zero_shot,2,1,0,3,0.667,100.0,,1.0,1.67,68.04,0.71,0.018,14.47,6575.0,8192.0,14767.0
HumanEval/147,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.47,0.028,14.48,7924.0,8192.0,16116.0
HumanEval/147,swarm,gemma-4b:few_shot,1,0,0,1,1.0,92.0,,0.25,2.0,81.86,0.24,0.069,16.76,8408.0,8192.0,16600.0
HumanEval/147,atomic_swarm,gemma-4b:cot,1,0,0,1,1.0,30.0,,0.0,5.0,69.15,4.12,0.324,18.4,289.0,0.0,289.0
HumanEval/147,atomic_swarm,gemma-4b:scot,2,0,0,2,1.0,44.0,,0.0,4.4,67.08,4.53,0.295,18.71,539.0,0.0,539.0
HumanEval/147,hybrid,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.461,19.1,5284.0,0.0,5284.0
HumanEval/147,consensus,gemma-4b:few_shot,13,4,0,17,0.765,91.0,,1.0,2.2,63.37,3.88,0.328,33.39,3073.0,0.0,3073.0
HumanEval/147,coa,gemma-4b:zero_shot,10,1,0,11,0.909,100.0,,1.0,2.0,70.57,1.76,0.017,34.43,5607.0,0.0,5607.0
HumanEval/147,coa,gemma-4b:few_shot,4,1,0,5,0.8,81.0,,1.0,2.0,72.92,1.59,0.012,31.64,6018.0,0.0,6018.0
HumanEval/147,coa,gemma-4b:scot,5,3,0,8,0.625,87.0,,1.0,2.0,67.42,2.0,0.018,35.17,312.0,0.0,312.0
HumanEval/147,hybrid,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,21.7,2877.0,721.0,3598.0
HumanEval/147,coa,gemma-4b:cot,4,1,0,5,0.8,52.0,,1.0,2.67,64.34,6.24,0.237,44.83,3170.0,721.0,3891.0
HumanEval/147,consensus,gemma-4b:zero_shot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.464,64.84,3303.0,581.0,3884.0
HumanEval/147,consensus,gemma-4b:cot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.463,58.03,5110.0,581.0,5691.0
HumanEval/147,hybrid,gemma-4b:scot,4,3,0,7,0.571,85.0,,1.0,2.5,79.76,2.12,0.508,26.82,1003.0,121.0,1124.0
HumanEval/147,actor_critic,gemma-4b:scot,7,4,0,11,0.636,88.0,,1.0,2.33,71.9,3.82,0.291,90.75,2944.0,1861.0,4805.0
HumanEval/147,hybrid,gemma-4b:few_shot,13,3,0,16,0.812,93.0,,1.0,2.95,57.03,4.59,0.268,28.33,2190.0,0.0,2190.0
HumanEval/148,actor_critic,gemma-4b:zero_shot,7,4,0,11,0.636,84.0,,1.0,2.33,75.03,2.57,0.539,15.76,2118.0,360.0,2478.0
HumanEval/148,actor_critic,gemma-4b:cot,11,5,0,16,0.688,88.0,,1.0,2.12,70.73,2.9,0.503,12.4,1106.0,0.0,1106.0
HumanEval/147,consensus,gemma-4b:scot,4,6,0,10,0.4,87.0,,1.0,2.36,75.89,2.47,0.459,126.0,2262.0,0.0,2262.0
HumanEval/148,actor_critic,gemma-4b:few_shot,14,3,0,17,0.824,91.0,,1.0,2.45,61.5,3.81,0.422,15.4,4291.0,0.0,4291.0
HumanEval/148,swarm,gemma-4b:few_shot,1,0,0,1,1.0,53.0,,0.0,2.0,98.49,0.62,0.069,13.44,5927.0,0.0,5927.0
HumanEval/148,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,31.0,,0.0,4.5,68.61,4.76,0.346,18.16,3029.0,0.0,3029.0
HumanEval/148,swarm,gemma-4b:zero_shot,4,2,0,6,0.667,82.0,,1.0,2.29,82.31,2.0,0.65,24.58,4611.0,0.0,4611.0
HumanEval/148,swarm,gemma-4b:scot,1,0,0,1,1.0,47.0,,0.0,3.0,89.12,1.52,0.767,27.07,6988.0,0.0,6988.0
HumanEval/148,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,33.0,,1.0,4.67,67.74,4.62,0.374,21.9,5525.0,0.0,5525.0
HumanEval/148,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,100.0,,0.25,2.0,69.94,0.38,0.034,14.57,1584.0,0.0,1584.0
HumanEval/148,swarm,gemma-4b:cot,6,2,0,8,0.75,84.0,,1.0,2.22,79.66,2.19,0.614,27.77,1153.0,0.0,1153.0
HumanEval/148,coa,gemma-4b:few_shot,2,1,0,3,0.667,76.0,,1.0,2.0,77.0,1.1,0.007,10.51,5313.0,0.0,5313.0
HumanEval/148,coa,gemma-4b:zero_shot,4,2,0,6,0.667,88.0,,1.0,2.0,74.48,1.24,0.013,11.74,5572.0,0.0,5572.0
HumanEval/148,actor_critic,gemma-4b:scot,4,3,0,7,0.571,82.0,,1.0,2.75,72.62,3.24,0.465,45.86,7426.0,0.0,7426.0
HumanEval/148,coa,gemma-4b:cot,5,4,3,12,0.417,49.0,,1.0,3.0,68.45,5.62,0.319,17.3,653.0,0.0,653.0
HumanEval/148,coa,gemma-4b:scot,7,8,0,15,0.467,53.0,,1.0,2.92,63.77,7.48,0.237,21.38,336.0,0.0,336.0
HumanEval/148,consensus,gemma-4b:scot,4,3,0,7,0.571,82.0,,1.0,2.75,75.03,3.0,0.485,33.89,2757.0,0.0,2757.0
HumanEval/148,atomic_swarm,gemma-4b:scot,5,2,0,7,0.714,50.0,,1.0,3.2,64.76,5.81,0.286,56.21,645.0,0.0,645.0
