task_id,agent,config_label,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,prompt_tokens,completion_tokens,total_tokens,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score
HumanEval/148,consensus,gemma-4b:zero_shot,8,7,0,15,0.533,87.93,66.67,1.0,2.06,73.04,3.57,0.419,2544,0,2544,10,1,3,0.067,0.675
HumanEval/148,actor_critic,gemma-4b:scot,4,2,0,6,0.667,84.09,66.67,1.0,2.62,63.66,3.86,0.395,1153,0,1153,7,0,3,0.0,0.575
HumanEval/148,atomic_swarm,gemma-4b:cot,2,1,0,3,0.667,43.84,31.25,1.0,2.86,67.62,5.24,0.314,4236,0,4236,4,1,3,0.0,0.542
HumanEval/148,actor_critic,gemma-4b:cot,10,6,0,16,0.625,88.33,66.67,1.0,2.06,72.4,3.67,0.408,2036,0,2036,11,2,3,0.062,0.718
HumanEval/148,hybrid,gemma-4b:cot,10,5,0,15,0.667,87.93,66.67,1.0,2.06,73.04,3.57,0.418,3485,0,3485,9,0,3,0.067,0.608
HumanEval/148,swarm,gemma-4b:cot,6,1,0,7,0.857,83.72,66.67,1.0,2.11,76.86,2.86,0.496,1408,0,1408,6,0,3,0.143,0.514
HumanEval/148,coa,gemma-4b:scot,0,6,0,6,0.0,69.7,0.0,1.0,1.9,82.31,2.0,0.6,1433,0,1433,5,0,3,0.667,0.358
HumanEval/148,soa,gemma-4b:scot,8,7,0,15,0.533,87.93,66.67,1.0,2.06,73.04,3.57,0.419,841,0,841,10,1,3,0.067,0.675
HumanEval/148,competitive,gemma-4b:few_shot,7,7,0,14,0.5,87.5,66.67,1.0,2.06,73.66,3.48,0.434,0,0,0,8,0,3,0.071,0.582
HumanEval/148,consensus,gemma-4b:cot,9,6,0,15,0.6,87.93,66.67,1.0,2.06,73.04,3.57,0.412,2299,0,2299,9,0,3,0.067,0.608
HumanEval/148,baseline,gemma-4b:few_shot,14,3,0,17,0.824,90.41,80.0,1.0,2.1,67.85,4.19,0.377,435,0,435,18,2,3,0.0,0.733
HumanEval/148,hybrid,gemma-4b:scot,7,1,0,8,0.875,84.09,66.67,1.0,2.1,63.97,3.9,0.365,2424,0,2424,6,0,3,0.0,0.55
HumanEval/148,adversarial,gemma-4b:zero_shot,7,7,0,14,0.5,87.5,66.67,1.0,2.06,73.52,3.52,0.423,0,0,0,10,1,3,0.071,0.674
HumanEval/148,atomic_swarm,gemma-4b:few_shot,3,0,0,3,1.0,46.05,38.89,0.0,3.0,67.12,5.29,0.311,255,0,255,4,1,3,0.0,0.542
HumanEval/148,adversarial,gemma-4b:cot,3,2,0,5,0.6,81.25,66.67,1.0,3.57,73.77,3.1,0.463,0,0,0,8,0,3,0.0,0.6
HumanEval/148,hybrid,gemma-4b:few_shot,10,7,0,17,0.588,77.66,75.0,1.0,2.5,60.53,5.43,0.295,2246,0,2246,27,2,3,0.095,0.71
HumanEval/148,adversarial,gemma-4b:scot,4,5,0,9,0.444,85.11,80.0,1.0,2.36,73.87,2.86,0.489,255,0,255,9,1,3,0.0,0.667
HumanEval/148,actor_critic,gemma-4b:few_shot,14,3,0,17,0.824,91.14,75.0,1.0,2.38,65.35,4.57,0.34,1000,0,1000,25,2,3,0.0,0.733
HumanEval/148,coa,gemma-4b:few_shot,0,6,0,6,0.0,69.7,0.0,1.0,1.9,82.31,2.0,0.6,531,0,531,5,0,3,0.667,0.358
HumanEval/148,soa,gemma-4b:few_shot,9,6,0,15,0.6,87.93,66.67,1.0,2.06,73.04,3.57,0.411,788,0,788,9,0,3,0.067,0.608
HumanEval/148,atomic_swarm,gemma-4b:scot,3,0,0,3,1.0,46.05,38.89,0.0,3.0,67.12,5.29,0.311,561,0,561,4,1,3,0.0,0.542
HumanEval/148,swarm,gemma-4b:few_shot,1,0,0,1,1.0,55.0,25.0,0.0,1.67,76.28,1.38,0.722,153,0,153,1,0,3,0.0,0.425
HumanEval/148,swarm,gemma-4b:scot,5,1,0,6,0.833,82.93,66.67,1.0,2.12,76.98,2.76,0.511,3340,0,3340,6,0,3,0.0,0.55
HumanEval/148,consensus,gemma-4b:scot,9,6,0,15,0.6,87.93,66.67,1.0,2.06,73.04,3.57,0.414,4750,0,4750,10,1,3,0.067,0.675
HumanEval/148,consensus,gemma-4b:few_shot,9,6,0,15,0.6,87.93,66.67,1.0,2.06,73.04,3.57,0.412,6195,0,6195,9,0,3,0.133,0.592
HumanEval/148,adversarial,gemma-4b:few_shot,12,3,0,15,0.8,90.79,75.0,1.0,2.47,66.17,4.43,0.347,514,0,514,24,2,3,0.0,0.733
HumanEval/148,self_healing,gemma-4b:zero_shot,8,7,0,15,0.533,87.93,66.67,1.0,2.06,73.04,3.57,0.417,0,0,0,9,0,3,0.067,0.608
HumanEval/148,self_healing,gemma-4b:cot,8,6,0,14,0.571,87.5,66.67,1.0,2.06,73.66,3.48,0.428,1605,0,1605,10,1,3,0.0,0.692
HumanEval/148,self_healing,gemma-4b:scot,9,6,0,15,0.6,87.93,66.67,1.0,2.06,73.04,3.57,0.412,0,0,0,9,0,3,0.067,0.608
HumanEval/148,self_healing,gemma-4b:few_shot,8,7,0,15,0.533,87.93,66.67,1.0,2.06,73.04,3.57,0.417,6261,0,6261,9,0,3,0.067,0.608
HumanEval/149,competitive,gemma-4b:zero_shot,7,1,0,8,0.875,79.49,66.67,1.0,2.0,75.83,2.52,0.459,0,0,0,8,2,3,0.0,0.683
HumanEval/149,baseline,gemma-4b:zero_shot,11,1,0,12,0.917,82.98,66.67,1.0,2.0,75.42,2.9,0.417,1646,515,2161,11,2,3,0.083,0.713
HumanEval/149,actor_critic,gemma-4b:zero_shot,13,1,0,14,0.929,84.31,66.67,1.0,2.0,74.51,3.1,0.395,1266,0,1266,14,2,3,0.0,0.733
HumanEval/149,soa,gemma-4b:zero_shot,9,5,0,14,0.643,84.31,66.67,1.0,2.0,74.51,3.1,0.389,1238,0,1238,13,2,3,0.071,0.716
HumanEval/149,competitive,gemma-4b:cot,7,1,0,8,0.875,79.49,66.67,1.0,2.0,75.83,2.52,0.459,0,0,0,8,2,3,0.0,0.683
HumanEval/149,coa,gemma-4b:zero_shot,0,8,0,8,0.0,69.05,0.0,1.0,1.93,78.3,2.33,0.51,1996,0,1996,7,2,3,0.462,0.543
HumanEval/149,baseline,gemma-4b:cot,7,2,0,9,0.778,76.47,0.0,1.0,2.0,74.87,2.48,0.449,2596,0,2596,9,2,3,0.0,0.708
HumanEval/149,actor_critic,gemma-4b:cot,6,4,0,10,0.6,77.78,0.0,1.0,2.0,75.21,2.57,0.432,669,0,669,10,2,3,0.0,0.733
HumanEval/149,hybrid,gemma-4b:zero_shot,10,2,0,12,0.833,82.98,66.67,1.0,2.0,75.42,2.9,0.41,1827,0,1827,12,2,3,0.0,0.733
HumanEval/149,atomic_swarm,gemma-4b:zero_shot,3,0,0,3,1.0,75.76,66.67,0.0,2.0,74.93,2.24,0.548,248,0,248,2,1,3,0.333,0.408
HumanEval/149,swarm,gemma-4b:zero_shot,5,1,0,6,0.833,77.78,66.67,1.0,2.0,75.34,2.38,0.491,2012,0,2012,6,2,3,0.0,0.633
HumanEval/149,soa,gemma-4b:cot,9,5,0,14,0.643,84.31,66.67,1.0,2.0,74.51,3.1,0.389,2262,0,2262,13,2,3,0.071,0.716
HumanEval/149,consensus,gemma-4b:zero_shot,9,3,0,12,0.75,82.98,66.67,1.0,2.0,75.42,2.9,0.411,2552,0,2552,11,2,3,0.083,0.713
HumanEval/149,coa,gemma-4b:cot,0,8,0,8,0.0,69.05,0.0,1.0,1.93,78.3,2.33,0.51,504,0,504,7,2,3,0.462,0.543
HumanEval/149,competitive,gemma-4b:scot,7,1,0,8,0.875,79.49,66.67,1.0,2.0,75.83,2.52,0.459,0,0,0,8,2,3,0.0,0.683
HumanEval/149,baseline,gemma-4b:scot,8,1,0,9,0.889,76.47,0.0,1.0,2.0,60.66,3.29,0.361,329,0,329,9,2,3,0.0,0.708
HumanEval/149,hybrid,gemma-4b:cot,7,3,0,10,0.7,77.78,0.0,1.0,2.0,75.21,2.57,0.435,1258,0,1258,10,2,3,0.0,0.733
HumanEval/149,atomic_swarm,gemma-4b:cot,3,0,0,3,1.0,75.76,66.67,0.0,2.0,74.93,2.24,0.548,248,0,248,2,1,3,0.333,0.408
HumanEval/149,actor_critic,gemma-4b:scot,0,0,0,0,0,21.74,0.0,1.0,2.0,38.91,2.81,0.408,860,0,860,0,0,0,1.0,0.0
HumanEval/149,swarm,gemma-4b:cot,4,2,0,6,0.667,77.78,66.67,1.0,2.0,75.34,2.38,0.491,1524,0,1524,6,2,3,0.0,0.633
HumanEval/149,competitive,gemma-4b:few_shot,7,1,0,8,0.875,79.49,66.67,1.0,2.0,75.83,2.52,0.459,0,0,0,8,2,3,0.0,0.683
HumanEval/149,coa,gemma-4b:scot,0,8,0,8,0.0,69.05,0.0,1.0,1.93,78.3,2.33,0.51,3298,0,3298,7,2,3,0.462,0.543
HumanEval/149,baseline,gemma-4b:few_shot,8,2,0,10,0.8,82.61,50.0,1.0,2.0,74.3,3.05,0.406,2540,0,2540,10,3,3,0.0,0.775
HumanEval/149,soa,gemma-4b:scot,10,3,0,13,0.769,83.67,66.67,1.0,2.0,75.0,3.0,0.397,568,0,568,13,2,3,0.0,0.733
HumanEval/149,atomic_swarm,gemma-4b:scot,0,2,0,2,0.0,59.09,0.0,1.0,1.75,88.31,1.24,0.777,2885,0,2885,2,1,3,0.333,0.408
HumanEval/149,adversarial,gemma-4b:zero_shot,9,3,0,12,0.75,83.33,66.67,1.0,2.07,74.75,2.95,0.398,0,0,0,12,2,3,0.083,0.713
HumanEval/149,consensus,gemma-4b:cot,7,3,0,10,0.7,81.4,66.67,1.0,2.0,75.95,2.71,0.435,2389,0,2389,10,2,3,0.0,0.733
HumanEval/149,actor_critic,gemma-4b:few_shot,12,2,0,14,0.857,87.3,50.0,1.0,2.5,67.86,3.86,0.336,1041,0,1041,23,3,3,0.0,0.775
HumanEval/149,consensus,gemma-4b:scot,10,3,0,13,0.769,83.67,66.67,1.0,2.0,75.0,3.0,0.404,3260,0,3260,13,2,3,0.0,0.733
HumanEval/149,swarm,gemma-4b:few_shot,0,1,0,1,0.0,52.94,0.0,1.0,1.33,68.91,1.19,0.775,402,0,402,1,1,3,0.0,0.467
HumanEval/149,atomic_swarm,gemma-4b:few_shot,0,2,0,2,0.0,59.09,0.0,1.0,1.75,88.31,1.24,0.777,248,0,248,2,1,3,0.333,0.408
HumanEval/149,adversarial,gemma-4b:cot,7,3,0,10,0.7,77.78,0.0,1.0,2.0,75.21,2.57,0.433,1482,0,1482,10,2,3,0.0,0.733
HumanEval/149,hybrid,gemma-4b:few_shot,15,3,0,18,0.833,90.24,50.0,1.0,2.91,60.56,4.76,0.279,2338,0,2338,33,3,3,0.0,0.775
HumanEval/149,coa,gemma-4b:few_shot,0,8,0,8,0.0,69.05,0.0,1.0,1.93,78.3,2.33,0.51,252,0,252,7,2,3,0.462,0.543
HumanEval/149,soa,gemma-4b:few_shot,10,3,0,13,0.769,83.67,66.67,1.0,2.0,75.0,3.0,0.397,4628,0,4628,13,2,3,0.0,0.733
HumanEval/149,consensus,gemma-4b:few_shot,10,4,0,14,0.714,84.31,66.67,1.0,2.0,74.51,3.1,0.393,2359,0,2359,13,2,3,0.071,0.716
HumanEval/149,hybrid,gemma-4b:scot,7,0,0,7,1.0,78.38,66.67,0.0,2.0,60.36,3.24,0.362,1599,0,1599,7,2,3,0.0,0.658
HumanEval/149,swarm,gemma-4b:scot,4,2,0,6,0.667,77.78,66.67,1.0,2.0,75.34,2.38,0.492,4038,0,4038,6,2,3,0.0,0.633
HumanEval/149,adversarial,gemma-4b:few_shot,9,3,0,12,0.75,86.44,50.0,1.0,2.56,69.02,3.67,0.349,1958,0,1958,20,3,3,0.0,0.775
HumanEval/149,self_healing,gemma-4b:zero_shot,12,2,0,14,0.857,84.31,66.67,1.0,2.0,74.51,3.1,0.384,2519,0,2519,13,2,3,0.071,0.716
HumanEval/149,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.457,2784,0,2784,0,0,0,1.0,0.0
HumanEval/149,self_healing,gemma-4b:cot,13,1,0,14,0.929,84.31,66.67,1.0,2.0,74.51,3.1,0.381,9575,0,9575,13,2,3,0.071,0.716
HumanEval/149,self_healing,gemma-4b:scot,13,1,0,14,0.929,84.31,66.67,1.0,2.0,74.51,3.1,0.381,5855,0,5855,13,2,3,0.071,0.716
HumanEval/149,self_healing,gemma-4b:few_shot,13,1,0,14,0.929,84.31,66.67,1.0,2.0,74.51,3.1,0.381,1686,0,1686,13,2,3,0.071,0.716
HumanEval/150,competitive,gemma-4b:zero_shot,8,0,0,8,1.0,91.67,100.0,0.25,2.1,79.75,3.8,0.325,0,0,0,14,0,3,0.0,0.65
HumanEval/150,baseline,gemma-4b:zero_shot,2,1,0,3,0.667,89.58,100.0,1.0,5.0,71.66,4.8,0.325,313,0,313,25,1,3,0.0,0.692
HumanEval/150,coa,gemma-4b:zero_shot,0,7,0,7,0.0,82.76,83.0,1.0,1.9,81.77,3.3,0.365,150,0,150,9,1,3,0.333,0.583
HumanEval/150,baseline,gemma-4b:cot,2,1,0,3,0.667,92.5,100.0,1.0,5.0,74.77,4.2,0.339,2517,0,2517,22,1,3,0.0,0.692
HumanEval/150,competitive,gemma-4b:cot,8,0,0,8,1.0,91.67,100.0,0.25,2.1,79.75,3.8,0.325,0,0,0,14,0,3,0.0,0.65
HumanEval/150,actor_critic,gemma-4b:zero_shot,3,0,0,3,1.0,93.48,100.0,0.0,6.2,71.75,4.8,0.284,3358,0,3358,23,1,3,0.0,0.692
HumanEval/150,atomic_swarm,gemma-4b:zero_shot,0,3,0,3,0.0,82.35,82.0,1.0,1.75,93.44,1.8,0.575,146,0,146,5,1,3,0.0,0.567
HumanEval/150,hybrid,gemma-4b:zero_shot,2,1,0,3,0.667,92.59,100.0,1.0,7.8,65.2,5.6,0.277,1781,0,1781,35,1,3,0.0,0.692
HumanEval/150,soa,gemma-4b:zero_shot,3,0,0,3,1.0,92.86,100.0,0.25,5.4,73.74,4.3,0.329,148,0,148,24,0,3,0.0,0.65
HumanEval/150,swarm,gemma-4b:zero_shot,2,0,0,2,1.0,72.22,50.0,0.25,4.25,81.99,2.4,0.426,724,0,724,4,0,3,0.0,0.5
HumanEval/150,soa,gemma-4b:cot,3,0,0,3,1.0,92.86,100.0,0.25,5.4,73.74,4.3,0.329,1658,0,1658,23,0,3,0.0,0.65
HumanEval/150,coa,gemma-4b:cot,0,7,0,7,0.0,82.76,83.0,1.0,1.9,81.77,3.3,0.365,2298,0,2298,9,1,3,0.333,0.583
HumanEval/150,baseline,gemma-4b:scot,7,0,0,7,1.0,91.18,100.0,0.25,2.11,71.15,5.7,0.248,2525,0,2525,12,0,3,0.0,0.65
HumanEval/150,consensus,gemma-4b:zero_shot,3,0,0,3,1.0,94.0,100.0,0.25,5.4,70.39,5.0,0.312,4552,0,4552,25,0,3,0.0,0.65
HumanEval/150,competitive,gemma-4b:scot,8,0,0,8,1.0,91.67,100.0,0.25,2.1,79.75,3.8,0.325,0,0,0,14,0,3,0.0,0.65
HumanEval/150,atomic_swarm,gemma-4b:cot,0,3,0,3,0.0,82.35,82.0,1.0,1.75,93.44,1.8,0.575,0,0,0,5,1,3,0.0,0.567
HumanEval/150,swarm,gemma-4b:cot,6,0,0,6,1.0,90.91,100.0,0.0,2.12,82.54,3.4,0.362,654,0,654,10,0,3,0.0,0.65
HumanEval/150,hybrid,gemma-4b:cot,2,1,0,3,0.667,60.29,100.0,1.0,10.6,57.85,6.9,0.223,2340,0,2340,44,0,3,0.0,0.65
HumanEval/150,consensus,gemma-4b:cot,3,0,0,3,1.0,93.75,100.0,0.25,5.0,71.78,4.8,0.324,2022,0,2022,24,0,3,0.0,0.65
HumanEval/150,actor_critic,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.363,3184,0,3184,0,0,0,1.0,0.0
HumanEval/150,competitive,gemma-4b:few_shot,8,0,0,8,1.0,91.67,100.0,0.25,2.1,79.75,3.8,0.325,0,0,0,14,0,3,0.0,0.65
HumanEval/150,baseline,gemma-4b:few_shot,10,0,0,10,1.0,94.0,100.0,0.25,2.07,71.8,5.2,0.271,326,0,326,16,2,3,0.0,0.733
HumanEval/150,hybrid,gemma-4b:scot,9,0,0,9,1.0,93.02,100.0,0.25,2.55,74.26,4.5,0.29,1020,0,1020,20,0,3,0.0,0.65
HumanEval/150,atomic_swarm,gemma-4b:scot,0,3,0,3,0.0,82.35,82.0,1.0,1.75,93.44,1.8,0.575,1481,0,1481,5,1,3,0.0,0.567
HumanEval/150,actor_critic,gemma-4b:few_shot,11,1,0,12,0.917,92.21,100.0,1.0,3.0,58.3,7.7,0.17,1065,0,1065,32,3,3,0.0,0.775
HumanEval/150,actor_critic,gemma-4b:cot,2,1,0,3,0.667,53.12,100.0,1.0,9.8,59.62,6.6,0.233,1210,0,1210,44,1,3,0.0,0.692
HumanEval/150,adversarial,gemma-4b:zero_shot,3,0,0,3,1.0,91.89,100.0,0.25,4.4,76.91,3.9,0.361,982,0,982,21,1,3,0.0,0.692
HumanEval/150,coa,gemma-4b:few_shot,0,7,0,7,0.0,82.76,83.0,1.0,1.9,81.77,3.3,0.361,1588,0,1588,9,1,3,0.333,0.583
HumanEval/150,atomic_swarm,gemma-4b:few_shot,0,3,0,3,0.0,82.35,82.0,1.0,1.75,93.44,1.8,0.575,586,0,586,5,1,3,0.0,0.567
HumanEval/150,soa,gemma-4b:scot,3,0,0,3,1.0,92.86,100.0,0.25,5.4,73.74,4.3,0.329,1884,0,1884,24,0,3,0.0,0.65
HumanEval/150,soa,gemma-4b:few_shot,3,0,0,3,1.0,92.86,100.0,0.25,5.4,73.74,4.3,0.329,1736,0,1736,23,0,3,0.0,0.65
HumanEval/150,swarm,gemma-4b:few_shot,0,1,0,1,0.0,70.0,70.0,1.0,1.5,100.0,1.1,0.704,1142,0,1142,3,0,3,0.0,0.475
HumanEval/150,coa,gemma-4b:scot,0,7,0,7,0.0,82.76,83.0,1.0,1.9,81.77,3.3,0.365,1292,0,1292,9,1,3,0.333,0.583
HumanEval/150,consensus,gemma-4b:scot,2,1,0,3,0.667,95.83,100.0,1.0,9.8,57.63,7.2,0.241,3316,0,3316,46,0,3,0.0,0.65
HumanEval/150,swarm,gemma-4b:scot,4,0,0,4,1.0,89.66,100.0,0.25,2.17,84.76,3.1,0.419,1041,0,1041,8,0,3,0.0,0.6
HumanEval/150,hybrid,gemma-4b:few_shot,14,3,0,17,0.824,92.86,100.0,1.0,3.29,49.79,9.8,0.135,2644,0,2644,48,4,3,0.0,0.817
HumanEval/150,consensus,gemma-4b:few_shot,3,0,0,3,1.0,93.75,100.0,0.25,5.0,71.78,4.8,0.324,2027,0,2027,24,0,3,0.0,0.65
HumanEval/150,adversarial,gemma-4b:cot,2,1,0,3,0.667,85.0,100.0,1.0,5.0,75.28,4.1,0.343,0,0,0,20,0,3,0.0,0.65
HumanEval/150,adversarial,gemma-4b:few_shot,0,0,1,1,0.0,,,1.0,0,0,0,0.131,150,0,150,0,0,0,1.0,0.0
HumanEval/150,adversarial,gemma-4b:scot,0,0,1,1,0.0,,,1.0,0,0,0,0.261,3500,0,3500,0,0,0,1.0,0.0
HumanEval/150,self_healing,gemma-4b:zero_shot,2,1,0,3,0.667,89.58,100.0,1.0,5.0,71.78,4.8,0.323,163,0,163,28,0,3,0.0,0.65
HumanEval/150,self_healing,gemma-4b:cot,2,1,0,3,0.667,89.58,100.0,1.0,5.0,71.78,4.8,0.321,5090,0,5090,32,0,3,0.0,0.65
HumanEval/150,self_healing,gemma-4b:scot,2,1,0,3,0.667,89.58,100.0,1.0,5.0,71.78,4.8,0.323,0,0,0,29,0,3,0.0,0.65
HumanEval/150,self_healing,gemma-4b:few_shot,2,1,0,3,0.667,89.58,100.0,1.0,5.0,71.78,4.8,0.323,3713,0,3713,28,0,3,0.0,0.65
HumanEval/151,competitive,gemma-4b:zero_shot,7,4,0,11,0.636,80.0,50.0,1.0,2.08,76.26,3.2,0.333,0,0,0,11,2,3,0.0,0.733
HumanEval/151,baseline,gemma-4b:zero_shot,6,6,0,12,0.5,80.85,50.0,1.0,2.07,75.19,3.33,0.321,204,0,204,12,2,3,0.0,0.733
HumanEval/151,actor_critic,gemma-4b:zero_shot,12,2,0,14,0.857,82.35,50.0,1.0,2.06,73.51,3.6,0.339,720,0,720,14,1,3,0.0,0.692
HumanEval/151,coa,gemma-4b:zero_shot,0,12,0,12,0.0,78.05,0.0,1.0,1.92,75.7,2.8,0.401,406,0,406,9,1,3,0.167,0.625
HumanEval/151,soa,gemma-4b:zero_shot,14,3,0,17,0.824,84.21,50.0,1.0,2.05,70.05,4.0,0.304,202,0,202,17,2,3,0.0,0.733
HumanEval/151,competitive,gemma-4b:cot,6,5,0,11,0.545,80.0,50.0,1.0,2.08,76.36,3.2,0.335,0,0,0,11,2,3,0.0,0.733
HumanEval/151,atomic_swarm,gemma-4b:zero_shot,2,0,0,2,1.0,69.7,50.0,0.167,2.2,82.26,2.4,0.512,442,0,442,2,1,3,0.333,0.408
HumanEval/151,baseline,gemma-4b:cot,9,2,0,11,0.818,80.0,50.0,1.0,2.15,76.0,3.2,0.334,2420,640,3060,11,2,3,0.0,0.733
HumanEval/151,hybrid,gemma-4b:zero_shot,12,2,0,14,0.857,82.69,50.0,1.0,2.12,71.59,3.67,0.322,1764,0,1764,0,0,0,1.0,0.0
HumanEval/151,swarm,gemma-4b:zero_shot,3,1,0,4,0.75,71.88,50.0,1.0,2.17,79.35,2.33,0.47,1528,0,1528,4,2,3,0.0,0.583
HumanEval/151,actor_critic,gemma-4b:cot,9,3,0,12,0.75,80.85,50.0,1.0,2.14,75.0,3.33,0.326,695,0,695,12,2,3,0.0,0.733
HumanEval/151,competitive,gemma-4b:scot,7,4,0,11,0.636,80.0,50.0,1.0,2.08,76.26,3.2,0.333,0,0,0,11,2,3,0.0,0.733
HumanEval/151,consensus,gemma-4b:zero_shot,11,2,0,13,0.846,81.63,50.0,1.0,2.07,74.88,3.47,0.349,2069,0,2069,13,2,3,0.0,0.733
HumanEval/151,baseline,gemma-4b:scot,13,2,0,15,0.867,83.02,50.0,1.0,2.12,68.36,5.0,0.241,1126,0,1126,15,1,3,0.0,0.692
HumanEval/151,atomic_swarm,gemma-4b:cot,7,2,0,9,0.778,78.72,50.0,1.0,2.08,75.5,3.33,0.375,2062,0,2062,9,2,3,0.1,0.683
HumanEval/151,coa,gemma-4b:cot,0,13,0,13,0.0,79.07,0.0,1.0,1.93,75.6,2.93,0.381,204,0,204,10,1,3,0.231,0.634
HumanEval/151,soa,gemma-4b:cot,11,3,0,14,0.786,82.35,50.0,1.0,2.06,73.77,3.6,0.337,202,0,202,14,2,3,0.0,0.733
HumanEval/151,actor_critic,gemma-4b:scot,13,0,0,13,1.0,81.63,50.0,0.0,2.13,69.42,4.6,0.26,1408,0,1408,13,2,3,0.0,0.733
HumanEval/151,hybrid,gemma-4b:cot,11,2,0,13,0.846,81.63,50.0,1.0,2.13,74.26,3.47,0.307,3437,0,3437,13,2,3,0.0,0.733
HumanEval/151,swarm,gemma-4b:cot,8,1,0,9,0.889,78.57,50.0,1.0,2.18,77.97,3.0,0.408,1023,0,1023,9,2,3,0.0,0.708
HumanEval/151,soa,gemma-4b:scot,11,3,0,14,0.786,82.35,50.0,1.0,2.06,73.77,3.6,0.337,795,7,802,14,2,3,0.0,0.733
HumanEval/151,coa,gemma-4b:scot,0,9,0,9,0.0,74.29,0.0,1.0,1.9,81.59,2.4,0.452,879,449,1328,7,1,3,0.222,0.561
HumanEval/151,hybrid,gemma-4b:scot,10,0,0,10,1.0,79.07,50.0,0.167,2.17,70.49,4.13,0.27,1741,0,1741,10,1,3,0.0,0.692
HumanEval/151,consensus,gemma-4b:cot,11,2,0,13,0.846,81.63,50.0,1.0,2.07,74.88,3.47,0.349,2877,211,3088,13,1,3,0.0,0.692
HumanEval/151,competitive,gemma-4b:few_shot,7,4,0,11,0.636,80.0,50.0,1.0,2.08,76.26,3.2,0.333,0,0,0,11,2,3,0.0,0.733
HumanEval/151,atomic_swarm,gemma-4b:scot,8,3,0,11,0.727,80.39,50.0,1.0,2.07,73.51,3.6,0.365,3013,0,3013,11,2,3,0.083,0.713
HumanEval/151,baseline,gemma-4b:few_shot,17,1,0,18,0.944,86.96,60.0,1.0,2.05,66.44,4.8,0.276,2813,0,2813,18,2,3,0.0,0.733
HumanEval/151,swarm,gemma-4b:scot,8,1,0,9,0.889,78.57,50.0,1.0,2.18,77.39,3.0,0.407,1504,0,1504,9,2,3,0.0,0.708
HumanEval/151,actor_critic,gemma-4b:few_shot,10,2,0,12,0.833,75.0,60.0,1.0,3.25,61.28,5.27,0.251,2476,0,2476,22,2,3,0.0,0.733
HumanEval/151,consensus,gemma-4b:scot,9,3,0,12,0.75,80.85,50.0,1.0,2.07,75.78,3.33,0.361,4178,8192,12370,12,2,3,0.0,0.733
HumanEval/151,coa,gemma-4b:few_shot,0,9,0,9,0.0,74.29,0.0,1.0,1.9,81.59,2.4,0.452,4786,8842,13628,7,1,3,0.222,0.561
HumanEval/151,adversarial,gemma-4b:zero_shot,6,4,0,10,0.6,79.07,50.0,1.0,2.08,77.37,3.07,0.382,5150,8842,13992,10,1,3,0.0,0.692
HumanEval/151,hybrid,gemma-4b:few_shot,14,4,0,18,0.778,83.84,60.0,1.0,2.88,53.3,6.8,0.208,2187,0,2187,28,2,3,0.318,0.654
HumanEval/151,soa,gemma-4b:few_shot,11,3,0,14,0.786,82.35,50.0,1.0,2.06,73.77,3.6,0.337,202,0,202,14,2,3,0.0,0.733
HumanEval/151,swarm,gemma-4b:few_shot,0,1,0,1,0.0,43.75,0.0,1.0,1.5,88.36,0.93,0.79,2027,0,2027,1,1,3,0.0,0.467
HumanEval/151,atomic_swarm,gemma-4b:few_shot,0,2,0,2,0.0,56.52,0.0,1.0,1.75,94.1,1.4,0.71,404,0,404,2,1,3,0.333,0.408
HumanEval/151,adversarial,gemma-4b:cot,7,3,0,10,0.7,79.07,50.0,1.0,2.08,77.77,3.07,0.358,17096,126,17222,10,1,3,0.0,0.692
HumanEval/151,consensus,gemma-4b:few_shot,9,2,0,11,0.818,80.0,50.0,1.0,2.08,76.78,3.2,0.373,2446,0,2446,11,1,3,0.0,0.692
HumanEval/151,adversarial,gemma-4b:scot,8,1,0,9,0.889,78.05,50.0,1.0,2.09,59.54,4.87,0.261,2231,0,2231,9,1,3,0.0,0.667
HumanEval/151,adversarial,gemma-4b:few_shot,10,2,0,12,0.833,85.71,60.0,1.0,2.88,64.54,4.87,0.273,478,0,478,24,2,3,0.0,0.733
HumanEval/151,self_healing,gemma-4b:zero_shot,8,2,0,10,0.8,79.07,50.0,1.0,2.08,77.27,3.07,0.381,2668,0,2668,10,1,3,0.0,0.692
HumanEval/151,self_healing,gemma-4b:cot,6,5,0,11,0.545,80.0,50.0,1.0,2.08,76.45,3.2,0.335,1588,0,1588,11,2,3,0.0,0.733
HumanEval/151,self_healing,gemma-4b:few_shot,8,2,0,10,0.8,79.07,50.0,1.0,2.08,77.27,3.07,0.381,204,0,204,10,1,3,0.0,0.692
HumanEval/151,self_healing,gemma-4b:scot,6,5,0,11,0.545,80.0,50.0,1.0,2.08,76.45,3.2,0.335,607,0,607,11,2,3,0.0,0.733
HumanEval/152,competitive,gemma-4b:zero_shot,7,0,0,7,1.0,96.67,100.0,0.0,2.11,76.86,3.62,0.467,0,0,0,13,2,4,0.0,0.783
